frame,event_type,crop_path,matched,notes,source
773,before_onset,crops\AD276.avi\ues\event_000_before_onset_frame_773_ues.jpg,True,metadata_exact,input
785,touch_ues,crops\AD276.avi\ues\event_034_touch_ues_frame_785_ues.jpg,True,metadata_exact,input
800,leave_ues,crops\AD276.avi\ues\event_018_leave_ues_frame_800_ues.jpg,True,metadata_exact,input
1081,before_onset,crops\AD276.avi\ues\event_001_before_onset_frame_1081_ues.jpg,True,metadata_exact,input
1095,touch_ues,crops\AD276.avi\ues\event_035_touch_ues_frame_1095_ues.jpg,True,metadata_exact,input
1141,leave_ues,crops\AD276.avi\ues\event_019_leave_ues_frame_1141_ues.jpg,True,metadata_exact,input
1205,leave_ues,crops\AD276.avi\ues\event_020_leave_ues_frame_1205_ues.jpg,True,metadata_exact,input
1373,before_onset,crops\AD276.avi\ues\event_002_before_onset_frame_1373_ues.jpg,True,metadata_exact,input
1387,touch_ues,crops\AD276.avi\ues\event_036_touch_ues_frame_1387_ues.jpg,True,metadata_exact,input
1524,before_onset,crops\AD276.avi\ues\event_003_before_onset_frame_1524_ues.jpg,True,metadata_exact,input
1537,touch_ues,crops\AD276.avi\ues\event_037_touch_ues_frame_1537_ues.jpg,True,metadata_exact,input
1596,leave_ues,crops\AD276.avi\ues\event_021_leave_ues_frame_1596_ues.jpg,True,metadata_exact,input
1759,before_onset,crops\AD276.avi\ues\event_004_before_onset_frame_1759_ues.jpg,True,metadata_exact,input
1775,touch_ues,crops\AD276.avi\ues\event_038_touch_ues_frame_1775_ues.jpg,True,metadata_exact,input
1819,before_onset,crops\AD276.avi\ues\event_005_before_onset_frame_1819_ues.jpg,True,metadata_exact,input
1834,leave_ues,crops\AD276.avi\ues\event_022_leave_ues_frame_1834_ues.jpg,True,metadata_exact,input
1835,touch_ues,crops\AD276.avi\ues\event_039_touch_ues_frame_1835_ues.jpg,True,metadata_exact,input
1875,leave_ues,crops\AD276.avi\ues\event_023_leave_ues_frame_1875_ues.jpg,True,metadata_exact,input
1930,before_onset,crops\AD276.avi\ues\event_006_before_onset_frame_1930_ues.jpg,True,metadata_exact,input
1949,touch_ues,crops\AD276.avi\ues\event_040_touch_ues_frame_1949_ues.jpg,True,metadata_exact,input
1992,leave_ues,crops\AD276.avi\ues\event_024_leave_ues_frame_1992_ues.jpg,True,metadata_exact,input
2023,before_onset,crops\AD276.avi\ues\event_007_before_onset_frame_2023_ues.jpg,True,metadata_exact,input
2043,touch_ues,crops\AD276.avi\ues\event_041_touch_ues_frame_2043_ues.jpg,True,metadata_exact,input
2263,before_onset,crops\AD276.avi\ues\event_008_before_onset_frame_2263_ues.jpg,True,metadata_exact,input
2275,touch_ues,crops\AD276.avi\ues\event_042_touch_ues_frame_2275_ues.jpg,True,metadata_exact,input
