frame,event_type,crop_path,matched,notes,source
359,before_onset,crops\AD334.avi\ues\event_000_before_onset_frame_359_ues.jpg,True,metadata_exact,input
370,touch_ues,crops\AD334.avi\ues\event_040_touch_ues_frame_370_ues.jpg,True,metadata_exact,input
385,leave_ues,crops\AD334.avi\ues\event_020_leave_ues_frame_385_ues.jpg,True,metadata_exact,input
571,before_onset,crops\AD334.avi\ues\event_001_before_onset_frame_571_ues.jpg,True,metadata_exact,input
755,before_onset,crops\AD334.avi\ues\event_002_before_onset_frame_755_ues.jpg,True,metadata_exact,input
768,touch_ues,crops\AD334.avi\ues\event_041_touch_ues_frame_768_ues.jpg,True,metadata_exact,input
791,leave_ues,crops\AD334.avi\ues\event_021_leave_ues_frame_791_ues.jpg,True,metadata_exact,input
971,before_onset,crops\AD334.avi\ues\event_003_before_onset_frame_971_ues.jpg,True,metadata_exact,input
992,touch_ues,crops\AD334.avi\ues\event_042_touch_ues_frame_992_ues.jpg,True,metadata_exact,input
1012,leave_ues,crops\AD334.avi\ues\event_022_leave_ues_frame_1012_ues.jpg,True,metadata_exact,input
1128,touch_ues,crops\AD334.avi\ues\event_043_touch_ues_frame_1128_ues.jpg,True,metadata_exact,input
1147,leave_ues,crops\AD334.avi\ues\event_023_leave_ues_frame_1147_ues.jpg,True,metadata_exact,input
1242,before_onset,crops\AD334.avi\ues\event_004_before_onset_frame_1242_ues.jpg,True,metadata_exact,input
1257,touch_ues,crops\AD334.avi\ues\event_044_touch_ues_frame_1257_ues.jpg,True,metadata_exact,input
1275,leave_ues,crops\AD334.avi\ues\event_024_leave_ues_frame_1275_ues.jpg,True,metadata_exact,input
1366,before_onset,crops\AD334.avi\ues\event_005_before_onset_frame_1366_ues.jpg,True,metadata_exact,input
1388,touch_ues,crops\AD334.avi\ues\event_045_touch_ues_frame_1388_ues.jpg,True,metadata_exact,input
1404,leave_ues,crops\AD334.avi\ues\event_025_leave_ues_frame_1404_ues.jpg,True,metadata_exact,input
1589,before_onset,crops\AD334.avi\ues\event_006_before_onset_frame_1589_ues.jpg,True,metadata_exact,input
1602,touch_ues,crops\AD334.avi\ues\event_046_touch_ues_frame_1602_ues.jpg,True,metadata_exact,input
1621,leave_ues,crops\AD334.avi\ues\event_026_leave_ues_frame_1621_ues.jpg,True,metadata_exact,input
2180,touch_ues,crops\AD334.avi\ues\event_047_touch_ues_frame_2180_ues.jpg,True,metadata_exact,input
2191,leave_ues,crops\AD334.avi\ues\event_027_leave_ues_frame_2191_ues.jpg,True,metadata_exact,input
2846,before_onset,crops\AD334.avi\ues\event_007_before_onset_frame_2846_ues.jpg,True,metadata_exact,input
2866,touch_ues,crops\AD334.avi\ues\event_048_touch_ues_frame_2866_ues.jpg,True,metadata_exact,input
