frame,event_type,crop_path,matched,notes,source
414,before_onset,crops\AD389.avi\ues\event_000_before_onset_frame_414_ues.jpg,True,metadata_exact,input
426,touch_ues,crops\AD389.avi\ues\event_034_touch_ues_frame_426_ues.jpg,True,metadata_exact,input
433,leave_ues,crops\AD389.avi\ues\event_018_leave_ues_frame_433_ues.jpg,True,metadata_exact,input
565,before_onset,crops\AD389.avi\ues\event_001_before_onset_frame_565_ues.jpg,True,metadata_exact,input
576,touch_ues,crops\AD389.avi\ues\event_035_touch_ues_frame_576_ues.jpg,True,metadata_exact,input
698,before_onset,crops\AD389.avi\ues\event_002_before_onset_frame_698_ues.jpg,True,metadata_exact,input
708,touch_ues,crops\AD389.avi\ues\event_036_touch_ues_frame_708_ues.jpg,True,metadata_exact,input
723,leave_ues,crops\AD389.avi\ues\event_019_leave_ues_frame_723_ues.jpg,True,metadata_exact,input
897,before_onset,crops\AD389.avi\ues\event_003_before_onset_frame_897_ues.jpg,True,metadata_exact,input
910,touch_ues,crops\AD389.avi\ues\event_037_touch_ues_frame_910_ues.jpg,True,metadata_exact,input
939,leave_ues,crops\AD389.avi\ues\event_020_leave_ues_frame_939_ues.jpg,True,metadata_exact,input
1119,before_onset,crops\AD389.avi\ues\event_004_before_onset_frame_1119_ues.jpg,True,metadata_exact,input
1134,touch_ues,crops\AD389.avi\ues\event_038_touch_ues_frame_1134_ues.jpg,True,metadata_exact,input
1152,leave_ues,crops\AD389.avi\ues\event_021_leave_ues_frame_1152_ues.jpg,True,metadata_exact,input
1501,before_onset,crops\AD389.avi\ues\event_005_before_onset_frame_1501_ues.jpg,True,metadata_exact,input
1512,touch_ues,crops\AD389.avi\ues\event_039_touch_ues_frame_1512_ues.jpg,True,metadata_exact,input
1522,leave_ues,crops\AD389.avi\ues\event_022_leave_ues_frame_1522_ues.jpg,True,metadata_exact,input
1681,before_onset,crops\AD389.avi\ues\event_006_before_onset_frame_1681_ues.jpg,True,metadata_exact,input
1692,touch_ues,crops\AD389.avi\ues\event_040_touch_ues_frame_1692_ues.jpg,True,metadata_exact,input
1704,leave_ues,crops\AD389.avi\ues\event_023_leave_ues_frame_1704_ues.jpg,True,metadata_exact,input
2302,before_onset,crops\AD389.avi\ues\event_007_before_onset_frame_2302_ues.jpg,True,metadata_exact,input
2313,touch_ues,crops\AD389.avi\ues\event_041_touch_ues_frame_2313_ues.jpg,True,metadata_exact,input
2324,leave_ues,crops\AD389.avi\ues\event_024_leave_ues_frame_2324_ues.jpg,True,metadata_exact,input
2497,before_onset,crops\AD389.avi\ues\event_008_before_onset_frame_2497_ues.jpg,True,metadata_exact,input
2517,touch_ues,crops\AD389.avi\ues\event_042_touch_ues_frame_2517_ues.jpg,True,metadata_exact,input
2535,leave_ues,crops\AD389.avi\ues\event_025_leave_ues_frame_2535_ues.jpg,True,metadata_exact,input
2683,before_onset,crops\AD389.avi\ues\event_009_before_onset_frame_2683_ues.jpg,True,metadata_exact,input
2696,touch_ues,crops\AD389.avi\ues\event_043_touch_ues_frame_2696_ues.jpg,True,metadata_exact,input
2716,leave_ues,crops\AD389.avi\ues\event_026_leave_ues_frame_2716_ues.jpg,True,metadata_exact,input
2880,before_onset,crops\AD389.avi\ues\event_010_before_onset_frame_2880_ues.jpg,True,metadata_exact,input
3071,leave_ues,crops\AD389.avi\ues\event_027_leave_ues_frame_3071_ues.jpg,True,metadata_exact,input
3753,before_onset,crops\AD389.avi\ues\event_011_before_onset_frame_3753_ues.jpg,True,metadata_exact,input
3763,touch_ues,crops\AD389.avi\ues\event_044_touch_ues_frame_3763_ues.jpg,True,metadata_exact,input
3792,leave_ues,crops\AD389.avi\ues\event_028_leave_ues_frame_3792_ues.jpg,True,metadata_exact,input
3941,before_onset,crops\AD389.avi\ues\event_012_before_onset_frame_3941_ues.jpg,True,metadata_exact,input
3953,touch_ues,crops\AD389.avi\ues\event_045_touch_ues_frame_3953_ues.jpg,True,metadata_exact,input
3992,leave_ues,crops\AD389.avi\ues\event_029_leave_ues_frame_3992_ues.jpg,True,metadata_exact,input
4044,before_onset,crops\AD389.avi\ues\event_013_before_onset_frame_4044_ues.jpg,True,metadata_exact,input
4060,touch_ues,crops\AD389.avi\ues\event_046_touch_ues_frame_4060_ues.jpg,True,metadata_exact,input
4076,leave_ues,crops\AD389.avi\ues\event_030_leave_ues_frame_4076_ues.jpg,True,metadata_exact,input
4347,before_onset,crops\AD389.avi\ues\event_014_before_onset_frame_4347_ues.jpg,True,metadata_exact,input
4364,touch_ues,crops\AD389.avi\ues\event_047_touch_ues_frame_4364_ues.jpg,True,metadata_exact,input
4476,before_onset,crops\AD389.avi\ues\event_015_before_onset_frame_4476_ues.jpg,True,metadata_exact,input
4490,touch_ues,crops\AD389.avi\ues\event_048_touch_ues_frame_4490_ues.jpg,True,metadata_exact,input
4518,leave_ues,crops\AD389.avi\ues\event_031_leave_ues_frame_4518_ues.jpg,True,metadata_exact,input
4651,before_onset,crops\AD389.avi\ues\event_016_before_onset_frame_4651_ues.jpg,True,metadata_exact,input
4666,touch_ues,crops\AD389.avi\ues\event_049_touch_ues_frame_4666_ues.jpg,True,metadata_exact,input
4687,leave_ues,crops\AD389.avi\ues\event_032_leave_ues_frame_4687_ues.jpg,True,metadata_exact,input
4801,before_onset,crops\AD389.avi\ues\event_017_before_onset_frame_4801_ues.jpg,True,metadata_exact,input
4814,touch_ues,crops\AD389.avi\ues\event_050_touch_ues_frame_4814_ues.jpg,True,metadata_exact,input
4838,leave_ues,crops\AD389.avi\ues\event_033_leave_ues_frame_4838_ues.jpg,True,metadata_exact,input
