frame,event_type,crop_path,matched,notes,source
584,before_onset,crops\AD235.avi\ues\event_000_before_onset_frame_584_ues.jpg,True,metadata_exact,input
1804,before_onset,crops\AD235.avi\ues\event_001_before_onset_frame_1804_ues.jpg,True,metadata_exact,input
1826,touch_ues,crops\AD235.avi\ues\event_022_touch_ues_frame_1826_ues.jpg,True,metadata_exact,input
1839,leave_ues,crops\AD235.avi\ues\event_012_leave_ues_frame_1839_ues.jpg,True,metadata_exact,input
2053,before_onset,crops\AD235.avi\ues\event_002_before_onset_frame_2053_ues.jpg,True,metadata_exact,input
2068,touch_ues,crops\AD235.avi\ues\event_023_touch_ues_frame_2068_ues.jpg,True,metadata_exact,input
2091,leave_ues,crops\AD235.avi\ues\event_013_leave_ues_frame_2091_ues.jpg,True,metadata_exact,input
2306,before_onset,crops\AD235.avi\ues\event_003_before_onset_frame_2306_ues.jpg,True,metadata_exact,input
2322,touch_ues,crops\AD235.avi\ues\event_024_touch_ues_frame_2322_ues.jpg,True,metadata_exact,input
2361,leave_ues,crops\AD235.avi\ues\event_014_leave_ues_frame_2361_ues.jpg,True,metadata_exact,input
2476,before_onset,crops\AD235.avi\ues\event_004_before_onset_frame_2476_ues.jpg,True,metadata_exact,input
2488,touch_ues,crops\AD235.avi\ues\event_025_touch_ues_frame_2488_ues.jpg,True,metadata_exact,input
2566,leave_ues,crops\AD235.avi\ues\event_015_leave_ues_frame_2566_ues.jpg,True,metadata_exact,input
2694,touch_ues,crops\AD235.avi\ues\event_026_touch_ues_frame_2694_ues.jpg,True,metadata_exact,input
2965,before_onset,crops\AD235.avi\ues\event_005_before_onset_frame_2965_ues.jpg,True,metadata_exact,input
2978,touch_ues,crops\AD235.avi\ues\event_027_touch_ues_frame_2978_ues.jpg,True,metadata_exact,input
3016,leave_ues,crops\AD235.avi\ues\event_016_leave_ues_frame_3016_ues.jpg,True,metadata_exact,input
3200,before_onset,crops\AD235.avi\ues\event_006_before_onset_frame_3200_ues.jpg,True,metadata_exact,input
3220,touch_ues,crops\AD235.avi\ues\event_028_touch_ues_frame_3220_ues.jpg,True,metadata_exact,input
3282,leave_ues,crops\AD235.avi\ues\event_017_leave_ues_frame_3282_ues.jpg,True,metadata_exact,input
3335,before_onset,crops\AD235.avi\ues\event_007_before_onset_frame_3335_ues.jpg,True,metadata_exact,input
3375,touch_ues,crops\AD235.avi\ues\event_029_touch_ues_frame_3375_ues.jpg,True,metadata_exact,input
3411,leave_ues,crops\AD235.avi\ues\event_018_leave_ues_frame_3411_ues.jpg,True,metadata_exact,input
3481,before_onset,crops\AD235.avi\ues\event_008_before_onset_frame_3481_ues.jpg,True,metadata_exact,input
3512,touch_ues,crops\AD235.avi\ues\event_030_touch_ues_frame_3512_ues.jpg,True,metadata_exact,input
3982,before_onset,crops\AD235.avi\ues\event_009_before_onset_frame_3982_ues.jpg,True,metadata_exact,input
3997,touch_ues,crops\AD235.avi\ues\event_031_touch_ues_frame_3997_ues.jpg,True,metadata_exact,input
4012,leave_ues,crops\AD235.avi\ues\event_019_leave_ues_frame_4012_ues.jpg,True,metadata_exact,input
4244,before_onset,crops\AD235.avi\ues\event_010_before_onset_frame_4244_ues.jpg,True,metadata_exact,input
4262,touch_ues,crops\AD235.avi\ues\event_032_touch_ues_frame_4262_ues.jpg,True,metadata_exact,input
4285,leave_ues,crops\AD235.avi\ues\event_020_leave_ues_frame_4285_ues.jpg,True,metadata_exact,input
4524,before_onset,crops\AD235.avi\ues\event_011_before_onset_frame_4524_ues.jpg,True,metadata_exact,input
4540,touch_ues,crops\AD235.avi\ues\event_033_touch_ues_frame_4540_ues.jpg,True,metadata_exact,input
4582,leave_ues,crops\AD235.avi\ues\event_021_leave_ues_frame_4582_ues.jpg,True,metadata_exact,input
