frame,event_type,crop_path,matched,notes,source
615,before_onset,crops\AD498.avi\ues\event_000_before_onset_frame_615_ues.jpg,True,metadata_exact,input
626,touch_ues,crops\AD498.avi\ues\event_015_touch_ues_frame_626_ues.jpg,True,metadata_exact,input
638,leave_ues,crops\AD498.avi\ues\event_008_leave_ues_frame_638_ues.jpg,True,metadata_exact,input
943,before_onset,crops\AD498.avi\ues\event_001_before_onset_frame_943_ues.jpg,True,metadata_exact,input
957,touch_ues,crops\AD498.avi\ues\event_016_touch_ues_frame_957_ues.jpg,True,metadata_exact,input
981,leave_ues,crops\AD498.avi\ues\event_009_leave_ues_frame_981_ues.jpg,True,metadata_exact,input
1115,before_onset,crops\AD498.avi\ues\event_002_before_onset_frame_1115_ues.jpg,True,metadata_exact,input
1136,touch_ues,crops\AD498.avi\ues\event_017_touch_ues_frame_1136_ues.jpg,True,metadata_exact,input
1159,leave_ues,crops\AD498.avi\ues\event_010_leave_ues_frame_1159_ues.jpg,True,metadata_exact,input
1418,before_onset,crops\AD498.avi\ues\event_003_before_onset_frame_1418_ues.jpg,True,metadata_exact,input
1441,touch_ues,crops\AD498.avi\ues\event_018_touch_ues_frame_1441_ues.jpg,True,metadata_exact,input
1452,leave_ues,crops\AD498.avi\ues\event_011_leave_ues_frame_1452_ues.jpg,True,metadata_exact,input
1688,before_onset,crops\AD498.avi\ues\event_004_before_onset_frame_1688_ues.jpg,True,metadata_exact,input
1702,touch_ues,crops\AD498.avi\ues\event_019_touch_ues_frame_1702_ues.jpg,True,metadata_exact,input
1716,leave_ues,crops\AD498.avi\ues\event_012_leave_ues_frame_1716_ues.jpg,True,metadata_exact,input
1894,before_onset,crops\AD498.avi\ues\event_005_before_onset_frame_1894_ues.jpg,True,metadata_exact,input
1906,touch_ues,crops\AD498.avi\ues\event_020_touch_ues_frame_1906_ues.jpg,True,metadata_exact,input
1925,leave_ues,crops\AD498.avi\ues\event_013_leave_ues_frame_1925_ues.jpg,True,metadata_exact,input
2034,before_onset,crops\AD498.avi\ues\event_006_before_onset_frame_2034_ues.jpg,True,metadata_exact,input
2052,touch_ues,crops\AD498.avi\ues\event_021_touch_ues_frame_2052_ues.jpg,True,metadata_exact,input
2067,leave_ues,crops\AD498.avi\ues\event_014_leave_ues_frame_2067_ues.jpg,True,metadata_exact,input
2190,before_onset,crops\AD498.avi\ues\event_007_before_onset_frame_2190_ues.jpg,True,metadata_exact,input
2202,touch_ues,crops\AD498.avi\ues\event_022_touch_ues_frame_2202_ues.jpg,True,metadata_exact,input
