frame,event_type,crop_path,matched,notes,source
298,touch_ues,crops\AD228.avi\ues\event_050_touch_ues_frame_298_ues.jpg,True,metadata_exact,input
314,leave_ues,crops\AD228.avi\ues\event_025_leave_ues_frame_314_ues.jpg,True,metadata_exact,input
444,before_onset,crops\AD228.avi\ues\event_000_before_onset_frame_444_ues.jpg,True,metadata_exact,input
460,touch_ues,crops\AD228.avi\ues\event_051_touch_ues_frame_460_ues.jpg,True,metadata_exact,input
483,leave_ues,crops\AD228.avi\ues\event_026_leave_ues_frame_483_ues.jpg,True,metadata_exact,input
614,before_onset,crops\AD228.avi\ues\event_001_before_onset_frame_614_ues.jpg,True,metadata_exact,input
745,leave_ues,crops\AD228.avi\ues\event_027_leave_ues_frame_745_ues.jpg,True,metadata_exact,input
832,before_onset,crops\AD228.avi\ues\event_002_before_onset_frame_832_ues.jpg,True,metadata_exact,input
851,touch_ues,crops\AD228.avi\ues\event_052_touch_ues_frame_851_ues.jpg,True,metadata_exact,input
873,leave_ues,crops\AD228.avi\ues\event_028_leave_ues_frame_873_ues.jpg,True,metadata_exact,input
955,before_onset,crops\AD228.avi\ues\event_003_before_onset_frame_955_ues.jpg,True,metadata_exact,input
973,touch_ues,crops\AD228.avi\ues\event_053_touch_ues_frame_973_ues.jpg,True,metadata_exact,input
997,leave_ues,crops\AD228.avi\ues\event_029_leave_ues_frame_997_ues.jpg,True,metadata_exact,input
1160,before_onset,crops\AD228.avi\ues\event_004_before_onset_frame_1160_ues.jpg,True,metadata_exact,input
1178,touch_ues,crops\AD228.avi\ues\event_054_touch_ues_frame_1178_ues.jpg,True,metadata_exact,input
1427,before_onset,crops\AD228.avi\ues\event_005_before_onset_frame_1427_ues.jpg,True,metadata_exact,input
1439,touch_ues,crops\AD228.avi\ues\event_055_touch_ues_frame_1439_ues.jpg,True,metadata_exact,input
1452,leave_ues,crops\AD228.avi\ues\event_030_leave_ues_frame_1452_ues.jpg,True,metadata_exact,input
2015,before_onset,crops\AD228.avi\ues\event_006_before_onset_frame_2015_ues.jpg,True,metadata_exact,input
2037,touch_ues,crops\AD228.avi\ues\event_056_touch_ues_frame_2037_ues.jpg,True,metadata_exact,input
2055,leave_ues,crops\AD228.avi\ues\event_031_leave_ues_frame_2055_ues.jpg,True,metadata_exact,input
2207,before_onset,crops\AD228.avi\ues\event_007_before_onset_frame_2207_ues.jpg,True,metadata_exact,input
2220,touch_ues,crops\AD228.avi\ues\event_057_touch_ues_frame_2220_ues.jpg,True,metadata_exact,input
2257,leave_ues,crops\AD228.avi\ues\event_032_leave_ues_frame_2257_ues.jpg,True,metadata_exact,input
2378,before_onset,crops\AD228.avi\ues\event_008_before_onset_frame_2378_ues.jpg,True,metadata_exact,input
2395,touch_ues,crops\AD228.avi\ues\event_058_touch_ues_frame_2395_ues.jpg,True,metadata_exact,input
2403,leave_ues,crops\AD228.avi\ues\event_033_leave_ues_frame_2403_ues.jpg,True,metadata_exact,input
2565,before_onset,crops\AD228.avi\ues\event_009_before_onset_frame_2565_ues.jpg,True,metadata_exact,input
2578,touch_ues,crops\AD228.avi\ues\event_059_touch_ues_frame_2578_ues.jpg,True,metadata_exact,input
2588,leave_ues,crops\AD228.avi\ues\event_034_leave_ues_frame_2588_ues.jpg,True,metadata_exact,input
2755,before_onset,crops\AD228.avi\ues\event_010_before_onset_frame_2755_ues.jpg,True,metadata_exact,input
2777,touch_ues,crops\AD228.avi\ues\event_060_touch_ues_frame_2777_ues.jpg,True,metadata_exact,input
2798,leave_ues,crops\AD228.avi\ues\event_035_leave_ues_frame_2798_ues.jpg,True,metadata_exact,input
2872,before_onset,crops\AD228.avi\ues\event_011_before_onset_frame_2872_ues.jpg,True,metadata_exact,input
2937,leave_ues,crops\AD228.avi\ues\event_036_leave_ues_frame_2937_ues.jpg,True,metadata_exact,input
2978,before_onset,crops\AD228.avi\ues\event_012_before_onset_frame_2978_ues.jpg,True,metadata_exact,input
2989,touch_ues,crops\AD228.avi\ues\event_061_touch_ues_frame_2989_ues.jpg,True,metadata_exact,input
3016,leave_ues,crops\AD228.avi\ues\event_037_leave_ues_frame_3016_ues.jpg,True,metadata_exact,input
3104,before_onset,crops\AD228.avi\ues\event_013_before_onset_frame_3104_ues.jpg,True,metadata_exact,input
3233,before_onset,crops\AD228.avi\ues\event_014_before_onset_frame_3233_ues.jpg,True,metadata_exact,input
3259,touch_ues,crops\AD228.avi\ues\event_062_touch_ues_frame_3259_ues.jpg,True,metadata_exact,input
3274,leave_ues,crops\AD228.avi\ues\event_038_leave_ues_frame_3274_ues.jpg,True,metadata_exact,input
3383,before_onset,crops\AD228.avi\ues\event_015_before_onset_frame_3383_ues.jpg,True,metadata_exact,input
3397,touch_ues,crops\AD228.avi\ues\event_063_touch_ues_frame_3397_ues.jpg,True,metadata_exact,input
3425,leave_ues,crops\AD228.avi\ues\event_039_leave_ues_frame_3425_ues.jpg,True,metadata_exact,input
3465,touch_ues,crops\AD228.avi\ues\event_064_touch_ues_frame_3465_ues.jpg,True,metadata_exact,input
3483,leave_ues,crops\AD228.avi\ues\event_040_leave_ues_frame_3483_ues.jpg,True,metadata_exact,input
3612,before_onset,crops\AD228.avi\ues\event_016_before_onset_frame_3612_ues.jpg,True,metadata_exact,input
3635,touch_ues,crops\AD228.avi\ues\event_065_touch_ues_frame_3635_ues.jpg,True,metadata_exact,input
3652,leave_ues,crops\AD228.avi\ues\event_041_leave_ues_frame_3652_ues.jpg,True,metadata_exact,input
3788,before_onset,crops\AD228.avi\ues\event_017_before_onset_frame_3788_ues.jpg,True,metadata_exact,input
3808,touch_ues,crops\AD228.avi\ues\event_066_touch_ues_frame_3808_ues.jpg,True,metadata_exact,input
3904,before_onset,crops\AD228.avi\ues\event_018_before_onset_frame_3904_ues.jpg,True,metadata_exact,input
3924,touch_ues,crops\AD228.avi\ues\event_067_touch_ues_frame_3924_ues.jpg,True,metadata_exact,input
3943,leave_ues,crops\AD228.avi\ues\event_042_leave_ues_frame_3943_ues.jpg,True,metadata_exact,input
4702,before_onset,crops\AD228.avi\ues\event_019_before_onset_frame_4702_ues.jpg,True,metadata_exact,input
4715,touch_ues,crops\AD228.avi\ues\event_068_touch_ues_frame_4715_ues.jpg,True,metadata_exact,input
4727,leave_ues,crops\AD228.avi\ues\event_043_leave_ues_frame_4727_ues.jpg,True,metadata_exact,input
4932,before_onset,crops\AD228.avi\ues\event_020_before_onset_frame_4932_ues.jpg,True,metadata_exact,input
4955,touch_ues,crops\AD228.avi\ues\event_069_touch_ues_frame_4955_ues.jpg,True,metadata_exact,input
4964,leave_ues,crops\AD228.avi\ues\event_044_leave_ues_frame_4964_ues.jpg,True,metadata_exact,input
5097,before_onset,crops\AD228.avi\ues\event_021_before_onset_frame_5097_ues.jpg,True,metadata_exact,input
5118,touch_ues,crops\AD228.avi\ues\event_070_touch_ues_frame_5118_ues.jpg,True,metadata_exact,input
5136,leave_ues,crops\AD228.avi\ues\event_045_leave_ues_frame_5136_ues.jpg,True,metadata_exact,input
5205,before_onset,crops\AD228.avi\ues\event_022_before_onset_frame_5205_ues.jpg,True,metadata_exact,input
5264,leave_ues,crops\AD228.avi\ues\event_046_leave_ues_frame_5264_ues.jpg,True,metadata_exact,input
5607,before_onset,crops\AD228.avi\ues\event_023_before_onset_frame_5607_ues.jpg,True,metadata_exact,input
5616,touch_ues,crops\AD228.avi\ues\event_071_touch_ues_frame_5616_ues.jpg,True,metadata_exact,input
5624,leave_ues,crops\AD228.avi\ues\event_047_leave_ues_frame_5624_ues.jpg,True,metadata_exact,input
5733,before_onset,crops\AD228.avi\ues\event_024_before_onset_frame_5733_ues.jpg,True,metadata_exact,input
5742,touch_ues,crops\AD228.avi\ues\event_072_touch_ues_frame_5742_ues.jpg,True,metadata_exact,input
5757,leave_ues,crops\AD228.avi\ues\event_048_leave_ues_frame_5757_ues.jpg,True,metadata_exact,input
6013,leave_ues,crops\AD228.avi\ues\event_049_leave_ues_frame_6013_ues.jpg,True,metadata_exact,input
