frame,event_type,crop_path,matched,notes,source
234,before_onset,crops\AD394.avi\ues\event_000_before_onset_frame_234_ues.jpg,True,metadata_exact,input
246,touch_ues,crops\AD394.avi\ues\event_059_touch_ues_frame_246_ues.jpg,True,metadata_exact,input
256,leave_ues,crops\AD394.avi\ues\event_029_leave_ues_frame_256_ues.jpg,True,metadata_exact,input
481,before_onset,crops\AD394.avi\ues\event_001_before_onset_frame_481_ues.jpg,True,metadata_exact,input
509,leave_ues,crops\AD394.avi\ues\event_030_leave_ues_frame_509_ues.jpg,True,metadata_exact,input
703,before_onset,crops\AD394.avi\ues\event_002_before_onset_frame_703_ues.jpg,True,metadata_exact,input
712,touch_ues,crops\AD394.avi\ues\event_060_touch_ues_frame_712_ues.jpg,True,metadata_exact,input
735,leave_ues,crops\AD394.avi\ues\event_031_leave_ues_frame_735_ues.jpg,True,metadata_exact,input
1043,before_onset,crops\AD394.avi\ues\event_003_before_onset_frame_1043_ues.jpg,True,metadata_exact,input
1059,touch_ues,crops\AD394.avi\ues\event_061_touch_ues_frame_1059_ues.jpg,True,metadata_exact,input
1080,leave_ues,crops\AD394.avi\ues\event_032_leave_ues_frame_1080_ues.jpg,True,metadata_exact,input
1273,before_onset,crops\AD394.avi\ues\event_004_before_onset_frame_1273_ues.jpg,True,metadata_exact,input
1284,touch_ues,crops\AD394.avi\ues\event_062_touch_ues_frame_1284_ues.jpg,True,metadata_exact,input
1313,leave_ues,crops\AD394.avi\ues\event_033_leave_ues_frame_1313_ues.jpg,True,metadata_exact,input
1432,before_onset,crops\AD394.avi\ues\event_005_before_onset_frame_1432_ues.jpg,True,metadata_exact,input
1459,touch_ues,crops\AD394.avi\ues\event_063_touch_ues_frame_1459_ues.jpg,True,metadata_exact,input
1477,leave_ues,crops\AD394.avi\ues\event_034_leave_ues_frame_1477_ues.jpg,True,metadata_exact,input
1614,before_onset,crops\AD394.avi\ues\event_006_before_onset_frame_1614_ues.jpg,True,metadata_exact,input
1626,touch_ues,crops\AD394.avi\ues\event_064_touch_ues_frame_1626_ues.jpg,True,metadata_exact,input
1647,leave_ues,crops\AD394.avi\ues\event_035_leave_ues_frame_1647_ues.jpg,True,metadata_exact,input
1760,before_onset,crops\AD394.avi\ues\event_007_before_onset_frame_1760_ues.jpg,True,metadata_exact,input
1779,touch_ues,crops\AD394.avi\ues\event_065_touch_ues_frame_1779_ues.jpg,True,metadata_exact,input
1799,leave_ues,crops\AD394.avi\ues\event_036_leave_ues_frame_1799_ues.jpg,True,metadata_exact,input
1917,before_onset,crops\AD394.avi\ues\event_008_before_onset_frame_1917_ues.jpg,True,metadata_exact,input
1930,touch_ues,crops\AD394.avi\ues\event_066_touch_ues_frame_1930_ues.jpg,True,metadata_exact,input
1960,leave_ues,crops\AD394.avi\ues\event_037_leave_ues_frame_1960_ues.jpg,True,metadata_exact,input
2242,before_onset,crops\AD394.avi\ues\event_009_before_onset_frame_2242_ues.jpg,True,metadata_exact,input
2259,touch_ues,crops\AD394.avi\ues\event_067_touch_ues_frame_2259_ues.jpg,True,metadata_exact,input
2274,leave_ues,crops\AD394.avi\ues\event_038_leave_ues_frame_2274_ues.jpg,True,metadata_exact,input
2474,before_onset,crops\AD394.avi\ues\event_010_before_onset_frame_2474_ues.jpg,True,metadata_exact,input
2488,touch_ues,crops\AD394.avi\ues\event_068_touch_ues_frame_2488_ues.jpg,True,metadata_exact,input
2506,leave_ues,crops\AD394.avi\ues\event_039_leave_ues_frame_2506_ues.jpg,True,metadata_exact,input
2658,touch_ues,crops\AD394.avi\ues\event_069_touch_ues_frame_2658_ues.jpg,True,metadata_exact,input
2672,leave_ues,crops\AD394.avi\ues\event_040_leave_ues_frame_2672_ues.jpg,True,metadata_exact,input
2853,before_onset,crops\AD394.avi\ues\event_011_before_onset_frame_2853_ues.jpg,True,metadata_exact,input
2862,touch_ues,crops\AD394.avi\ues\event_070_touch_ues_frame_2862_ues.jpg,True,metadata_exact,input
2880,leave_ues,crops\AD394.avi\ues\event_041_leave_ues_frame_2880_ues.jpg,True,metadata_exact,input
3112,before_onset,crops\AD394.avi\ues\event_012_before_onset_frame_3112_ues.jpg,True,metadata_exact,input
3132,touch_ues,crops\AD394.avi\ues\event_071_touch_ues_frame_3132_ues.jpg,True,metadata_exact,input
3147,leave_ues,crops\AD394.avi\ues\event_042_leave_ues_frame_3147_ues.jpg,True,metadata_exact,input
3306,before_onset,crops\AD394.avi\ues\event_013_before_onset_frame_3306_ues.jpg,True,metadata_exact,input
3322,touch_ues,crops\AD394.avi\ues\event_072_touch_ues_frame_3322_ues.jpg,True,metadata_exact,input
3340,leave_ues,crops\AD394.avi\ues\event_043_leave_ues_frame_3340_ues.jpg,True,metadata_exact,input
3490,before_onset,crops\AD394.avi\ues\event_014_before_onset_frame_3490_ues.jpg,True,metadata_exact,input
3503,touch_ues,crops\AD394.avi\ues\event_073_touch_ues_frame_3503_ues.jpg,True,metadata_exact,input
3523,leave_ues,crops\AD394.avi\ues\event_044_leave_ues_frame_3523_ues.jpg,True,metadata_exact,input
3649,before_onset,crops\AD394.avi\ues\event_015_before_onset_frame_3649_ues.jpg,True,metadata_exact,input
3661,touch_ues,crops\AD394.avi\ues\event_074_touch_ues_frame_3661_ues.jpg,True,metadata_exact,input
3687,leave_ues,crops\AD394.avi\ues\event_045_leave_ues_frame_3687_ues.jpg,True,metadata_exact,input
3854,before_onset,crops\AD394.avi\ues\event_016_before_onset_frame_3854_ues.jpg,True,metadata_exact,input
3874,touch_ues,crops\AD394.avi\ues\event_075_touch_ues_frame_3874_ues.jpg,True,metadata_exact,input
3888,leave_ues,crops\AD394.avi\ues\event_046_leave_ues_frame_3888_ues.jpg,True,metadata_exact,input
4040,before_onset,crops\AD394.avi\ues\event_017_before_onset_frame_4040_ues.jpg,True,metadata_exact,input
4059,touch_ues,crops\AD394.avi\ues\event_076_touch_ues_frame_4059_ues.jpg,True,metadata_exact,input
4075,leave_ues,crops\AD394.avi\ues\event_047_leave_ues_frame_4075_ues.jpg,True,metadata_exact,input
4378,before_onset,crops\AD394.avi\ues\event_018_before_onset_frame_4378_ues.jpg,True,metadata_exact,input
4628,before_onset,crops\AD394.avi\ues\event_019_before_onset_frame_4628_ues.jpg,True,metadata_exact,input
4643,touch_ues,crops\AD394.avi\ues\event_077_touch_ues_frame_4643_ues.jpg,True,metadata_exact,input
4658,leave_ues,crops\AD394.avi\ues\event_048_leave_ues_frame_4658_ues.jpg,True,metadata_exact,input
4893,before_onset,crops\AD394.avi\ues\event_020_before_onset_frame_4893_ues.jpg,True,metadata_exact,input
4903,touch_ues,crops\AD394.avi\ues\event_078_touch_ues_frame_4903_ues.jpg,True,metadata_exact,input
4917,leave_ues,crops\AD394.avi\ues\event_049_leave_ues_frame_4917_ues.jpg,True,metadata_exact,input
5078,leave_ues,crops\AD394.avi\ues\event_050_leave_ues_frame_5078_ues.jpg,True,metadata_exact,input
5477,before_onset,crops\AD394.avi\ues\event_021_before_onset_frame_5477_ues.jpg,True,metadata_exact,input
5499,touch_ues,crops\AD394.avi\ues\event_079_touch_ues_frame_5499_ues.jpg,True,metadata_exact,input
5512,leave_ues,crops\AD394.avi\ues\event_051_leave_ues_frame_5512_ues.jpg,True,metadata_exact,input
5718,before_onset,crops\AD394.avi\ues\event_022_before_onset_frame_5718_ues.jpg,True,metadata_exact,input
5739,touch_ues,crops\AD394.avi\ues\event_080_touch_ues_frame_5739_ues.jpg,True,metadata_exact,input
5756,leave_ues,crops\AD394.avi\ues\event_052_leave_ues_frame_5756_ues.jpg,True,metadata_exact,input
5902,before_onset,crops\AD394.avi\ues\event_023_before_onset_frame_5902_ues.jpg,True,metadata_exact,input
5912,touch_ues,crops\AD394.avi\ues\event_081_touch_ues_frame_5912_ues.jpg,True,metadata_exact,input
5933,leave_ues,crops\AD394.avi\ues\event_053_leave_ues_frame_5933_ues.jpg,True,metadata_exact,input
6309,before_onset,crops\AD394.avi\ues\event_024_before_onset_frame_6309_ues.jpg,True,metadata_exact,input
6325,touch_ues,crops\AD394.avi\ues\event_082_touch_ues_frame_6325_ues.jpg,True,metadata_exact,input
6334,leave_ues,crops\AD394.avi\ues\event_054_leave_ues_frame_6334_ues.jpg,True,metadata_exact,input
6516,before_onset,crops\AD394.avi\ues\event_025_before_onset_frame_6516_ues.jpg,True,metadata_exact,input
6525,touch_ues,crops\AD394.avi\ues\event_083_touch_ues_frame_6525_ues.jpg,True,metadata_exact,input
6542,leave_ues,crops\AD394.avi\ues\event_055_leave_ues_frame_6542_ues.jpg,True,metadata_exact,input
6715,before_onset,crops\AD394.avi\ues\event_026_before_onset_frame_6715_ues.jpg,True,metadata_exact,input
6730,touch_ues,crops\AD394.avi\ues\event_084_touch_ues_frame_6730_ues.jpg,True,metadata_exact,input
6741,leave_ues,crops\AD394.avi\ues\event_056_leave_ues_frame_6741_ues.jpg,True,metadata_exact,input
6941,before_onset,crops\AD394.avi\ues\event_027_before_onset_frame_6941_ues.jpg,True,metadata_exact,input
6958,touch_ues,crops\AD394.avi\ues\event_085_touch_ues_frame_6958_ues.jpg,True,metadata_exact,input
6971,leave_ues,crops\AD394.avi\ues\event_057_leave_ues_frame_6971_ues.jpg,True,metadata_exact,input
7070,before_onset,crops\AD394.avi\ues\event_028_before_onset_frame_7070_ues.jpg,True,metadata_exact,input
7085,touch_ues,crops\AD394.avi\ues\event_086_touch_ues_frame_7085_ues.jpg,True,metadata_exact,input
7099,leave_ues,crops\AD394.avi\ues\event_058_leave_ues_frame_7099_ues.jpg,True,metadata_exact,input
