frame,event_type,crop_path,matched,notes,source
314,before_onset,crops\AD294.avi\ues\event_000_before_onset_frame_314_ues.jpg,True,metadata_exact,input
327,touch_ues,crops\AD294.avi\ues\event_028_touch_ues_frame_327_ues.jpg,True,metadata_exact,input
338,leave_ues,crops\AD294.avi\ues\event_014_leave_ues_frame_338_ues.jpg,True,metadata_exact,input
548,before_onset,crops\AD294.avi\ues\event_001_before_onset_frame_548_ues.jpg,True,metadata_exact,input
560,touch_ues,crops\AD294.avi\ues\event_029_touch_ues_frame_560_ues.jpg,True,metadata_exact,input
581,leave_ues,crops\AD294.avi\ues\event_015_leave_ues_frame_581_ues.jpg,True,metadata_exact,input
820,before_onset,crops\AD294.avi\ues\event_002_before_onset_frame_820_ues.jpg,True,metadata_exact,input
833,touch_ues,crops\AD294.avi\ues\event_030_touch_ues_frame_833_ues.jpg,True,metadata_exact,input
863,leave_ues,crops\AD294.avi\ues\event_016_leave_ues_frame_863_ues.jpg,True,metadata_exact,input
986,before_onset,crops\AD294.avi\ues\event_003_before_onset_frame_986_ues.jpg,True,metadata_exact,input
1000,touch_ues,crops\AD294.avi\ues\event_031_touch_ues_frame_1000_ues.jpg,True,metadata_exact,input
1028,leave_ues,crops\AD294.avi\ues\event_017_leave_ues_frame_1028_ues.jpg,True,metadata_exact,input
1190,before_onset,crops\AD294.avi\ues\event_004_before_onset_frame_1190_ues.jpg,True,metadata_exact,input
1202,touch_ues,crops\AD294.avi\ues\event_032_touch_ues_frame_1202_ues.jpg,True,metadata_exact,input
1229,leave_ues,crops\AD294.avi\ues\event_018_leave_ues_frame_1229_ues.jpg,True,metadata_exact,input
1304,before_onset,crops\AD294.avi\ues\event_005_before_onset_frame_1304_ues.jpg,True,metadata_exact,input
1319,touch_ues,crops\AD294.avi\ues\event_033_touch_ues_frame_1319_ues.jpg,True,metadata_exact,input
1330,leave_ues,crops\AD294.avi\ues\event_019_leave_ues_frame_1330_ues.jpg,True,metadata_exact,input
1482,touch_ues,crops\AD294.avi\ues\event_034_touch_ues_frame_1482_ues.jpg,True,metadata_exact,input
1520,leave_ues,crops\AD294.avi\ues\event_020_leave_ues_frame_1520_ues.jpg,True,metadata_exact,input
1664,before_onset,crops\AD294.avi\ues\event_006_before_onset_frame_1664_ues.jpg,True,metadata_exact,input
1678,touch_ues,crops\AD294.avi\ues\event_035_touch_ues_frame_1678_ues.jpg,True,metadata_exact,input
1709,leave_ues,crops\AD294.avi\ues\event_021_leave_ues_frame_1709_ues.jpg,True,metadata_exact,input
1983,before_onset,crops\AD294.avi\ues\event_007_before_onset_frame_1983_ues.jpg,True,metadata_exact,input
1994,touch_ues,crops\AD294.avi\ues\event_036_touch_ues_frame_1994_ues.jpg,True,metadata_exact,input
2017,leave_ues,crops\AD294.avi\ues\event_022_leave_ues_frame_2017_ues.jpg,True,metadata_exact,input
2143,before_onset,crops\AD294.avi\ues\event_008_before_onset_frame_2143_ues.jpg,True,metadata_exact,input
2448,before_onset,crops\AD294.avi\ues\event_009_before_onset_frame_2448_ues.jpg,True,metadata_exact,input
2456,touch_ues,crops\AD294.avi\ues\event_037_touch_ues_frame_2456_ues.jpg,True,metadata_exact,input
2467,leave_ues,crops\AD294.avi\ues\event_023_leave_ues_frame_2467_ues.jpg,True,metadata_exact,input
2762,before_onset,crops\AD294.avi\ues\event_010_before_onset_frame_2762_ues.jpg,True,metadata_exact,input
2771,touch_ues,crops\AD294.avi\ues\event_038_touch_ues_frame_2771_ues.jpg,True,metadata_exact,input
2793,leave_ues,crops\AD294.avi\ues\event_024_leave_ues_frame_2793_ues.jpg,True,metadata_exact,input
2932,before_onset,crops\AD294.avi\ues\event_011_before_onset_frame_2932_ues.jpg,True,metadata_exact,input
2946,touch_ues,crops\AD294.avi\ues\event_039_touch_ues_frame_2946_ues.jpg,True,metadata_exact,input
2966,leave_ues,crops\AD294.avi\ues\event_025_leave_ues_frame_2966_ues.jpg,True,metadata_exact,input
3138,before_onset,crops\AD294.avi\ues\event_012_before_onset_frame_3138_ues.jpg,True,metadata_exact,input
3151,touch_ues,crops\AD294.avi\ues\event_040_touch_ues_frame_3151_ues.jpg,True,metadata_exact,input
3171,leave_ues,crops\AD294.avi\ues\event_026_leave_ues_frame_3171_ues.jpg,True,metadata_exact,input
3320,touch_ues,crops\AD294.avi\ues\event_041_touch_ues_frame_3320_ues.jpg,True,metadata_exact,input
3327,before_onset,crops\AD294.avi\ues\event_013_before_onset_frame_3327_ues.jpg,True,metadata_exact,input
3362,leave_ues,crops\AD294.avi\ues\event_027_leave_ues_frame_3362_ues.jpg,True,metadata_exact,input
