frame,event_type,crop_path,matched,notes,source
41,before_onset,crops\AD256.avi\ues\event_000_before_onset_frame_41_ues.jpg,True,metadata_exact,input
55,touch_ues,crops\AD256.avi\ues\event_072_touch_ues_frame_55_ues.jpg,True,metadata_exact,input
68,leave_ues,crops\AD256.avi\ues\event_039_leave_ues_frame_68_ues.jpg,True,metadata_exact,input
156,before_onset,crops\AD256.avi\ues\event_001_before_onset_frame_156_ues.jpg,True,metadata_exact,input
175,touch_ues,crops\AD256.avi\ues\event_073_touch_ues_frame_175_ues.jpg,True,metadata_exact,input
194,leave_ues,crops\AD256.avi\ues\event_040_leave_ues_frame_194_ues.jpg,True,metadata_exact,input
297,before_onset,crops\AD256.avi\ues\event_002_before_onset_frame_297_ues.jpg,True,metadata_exact,input
307,touch_ues,crops\AD256.avi\ues\event_074_touch_ues_frame_307_ues.jpg,True,metadata_exact,input
358,leave_ues,crops\AD256.avi\ues\event_041_leave_ues_frame_358_ues.jpg,True,metadata_exact,input
389,before_onset,crops\AD256.avi\ues\event_003_before_onset_frame_389_ues.jpg,True,metadata_exact,input
424,touch_ues,crops\AD256.avi\ues\event_075_touch_ues_frame_424_ues.jpg,True,metadata_exact,input
465,leave_ues,crops\AD256.avi\ues\event_042_leave_ues_frame_465_ues.jpg,True,metadata_exact,input
481,before_onset,crops\AD256.avi\ues\event_004_before_onset_frame_481_ues.jpg,True,metadata_exact,input
494,touch_ues,crops\AD256.avi\ues\event_076_touch_ues_frame_494_ues.jpg,True,metadata_exact,input
519,before_onset,crops\AD256.avi\ues\event_005_before_onset_frame_519_ues.jpg,True,metadata_exact,input
560,before_onset,crops\AD256.avi\ues\event_006_before_onset_frame_560_ues.jpg,True,metadata_exact,input
647,before_onset,crops\AD256.avi\ues\event_007_before_onset_frame_647_ues.jpg,True,metadata_exact,input
741,before_onset,crops\AD256.avi\ues\event_008_before_onset_frame_741_ues.jpg,True,metadata_exact,input
756,touch_ues,crops\AD256.avi\ues\event_077_touch_ues_frame_756_ues.jpg,True,metadata_exact,input
779,leave_ues,crops\AD256.avi\ues\event_043_leave_ues_frame_779_ues.jpg,True,metadata_exact,input
872,before_onset,crops\AD256.avi\ues\event_009_before_onset_frame_872_ues.jpg,True,metadata_exact,input
886,touch_ues,crops\AD256.avi\ues\event_078_touch_ues_frame_886_ues.jpg,True,metadata_exact,input
916,leave_ues,crops\AD256.avi\ues\event_044_leave_ues_frame_916_ues.jpg,True,metadata_exact,input
979,before_onset,crops\AD256.avi\ues\event_010_before_onset_frame_979_ues.jpg,True,metadata_exact,input
1001,touch_ues,crops\AD256.avi\ues\event_079_touch_ues_frame_1001_ues.jpg,True,metadata_exact,input
1019,leave_ues,crops\AD256.avi\ues\event_045_leave_ues_frame_1019_ues.jpg,True,metadata_exact,input
1062,before_onset,crops\AD256.avi\ues\event_011_before_onset_frame_1062_ues.jpg,True,metadata_exact,input
1087,touch_ues,crops\AD256.avi\ues\event_080_touch_ues_frame_1087_ues.jpg,True,metadata_exact,input
1119,leave_ues,crops\AD256.avi\ues\event_046_leave_ues_frame_1119_ues.jpg,True,metadata_exact,input
1148,before_onset,crops\AD256.avi\ues\event_012_before_onset_frame_1148_ues.jpg,True,metadata_exact,input
1160,touch_ues,crops\AD256.avi\ues\event_081_touch_ues_frame_1160_ues.jpg,True,metadata_exact,input
1359,before_onset,crops\AD256.avi\ues\event_013_before_onset_frame_1359_ues.jpg,True,metadata_exact,input
1370,touch_ues,crops\AD256.avi\ues\event_082_touch_ues_frame_1370_ues.jpg,True,metadata_exact,input
1385,leave_ues,crops\AD256.avi\ues\event_047_leave_ues_frame_1385_ues.jpg,True,metadata_exact,input
1504,before_onset,crops\AD256.avi\ues\event_014_before_onset_frame_1504_ues.jpg,True,metadata_exact,input
1517,touch_ues,crops\AD256.avi\ues\event_083_touch_ues_frame_1517_ues.jpg,True,metadata_exact,input
1541,leave_ues,crops\AD256.avi\ues\event_048_leave_ues_frame_1541_ues.jpg,True,metadata_exact,input
1617,before_onset,crops\AD256.avi\ues\event_015_before_onset_frame_1617_ues.jpg,True,metadata_exact,input
1631,touch_ues,crops\AD256.avi\ues\event_084_touch_ues_frame_1631_ues.jpg,True,metadata_exact,input
1667,leave_ues,crops\AD256.avi\ues\event_049_leave_ues_frame_1667_ues.jpg,True,metadata_exact,input
1726,before_onset,crops\AD256.avi\ues\event_016_before_onset_frame_1726_ues.jpg,True,metadata_exact,input
1739,touch_ues,crops\AD256.avi\ues\event_085_touch_ues_frame_1739_ues.jpg,True,metadata_exact,input
1775,leave_ues,crops\AD256.avi\ues\event_050_leave_ues_frame_1775_ues.jpg,True,metadata_exact,input
1836,before_onset,crops\AD256.avi\ues\event_017_before_onset_frame_1836_ues.jpg,True,metadata_exact,input
1846,touch_ues,crops\AD256.avi\ues\event_086_touch_ues_frame_1846_ues.jpg,True,metadata_exact,input
1875,leave_ues,crops\AD256.avi\ues\event_051_leave_ues_frame_1875_ues.jpg,True,metadata_exact,input
1972,before_onset,crops\AD256.avi\ues\event_018_before_onset_frame_1972_ues.jpg,True,metadata_exact,input
1985,touch_ues,crops\AD256.avi\ues\event_087_touch_ues_frame_1985_ues.jpg,True,metadata_exact,input
2006,leave_ues,crops\AD256.avi\ues\event_052_leave_ues_frame_2006_ues.jpg,True,metadata_exact,input
2272,before_onset,crops\AD256.avi\ues\event_019_before_onset_frame_2272_ues.jpg,True,metadata_exact,input
2284,touch_ues,crops\AD256.avi\ues\event_088_touch_ues_frame_2284_ues.jpg,True,metadata_exact,input
2303,leave_ues,crops\AD256.avi\ues\event_053_leave_ues_frame_2303_ues.jpg,True,metadata_exact,input
2511,before_onset,crops\AD256.avi\ues\event_020_before_onset_frame_2511_ues.jpg,True,metadata_exact,input
2523,touch_ues,crops\AD256.avi\ues\event_089_touch_ues_frame_2523_ues.jpg,True,metadata_exact,input
2544,leave_ues,crops\AD256.avi\ues\event_054_leave_ues_frame_2544_ues.jpg,True,metadata_exact,input
2949,before_onset,crops\AD256.avi\ues\event_021_before_onset_frame_2949_ues.jpg,True,metadata_exact,input
2960,touch_ues,crops\AD256.avi\ues\event_090_touch_ues_frame_2960_ues.jpg,True,metadata_exact,input
2973,leave_ues,crops\AD256.avi\ues\event_055_leave_ues_frame_2973_ues.jpg,True,metadata_exact,input
3092,before_onset,crops\AD256.avi\ues\event_022_before_onset_frame_3092_ues.jpg,True,metadata_exact,input
3106,touch_ues,crops\AD256.avi\ues\event_091_touch_ues_frame_3106_ues.jpg,True,metadata_exact,input
