frame,event_type,crop_path,matched,notes,source
80,before_onset,crops\AD534.avi\ues\event_000_before_onset_frame_80_ues.jpg,True,metadata_exact,input
112,leave_ues,crops\AD534.avi\ues\event_010_leave_ues_frame_112_ues.jpg,True,metadata_exact,input
257,before_onset,crops\AD534.avi\ues\event_001_before_onset_frame_257_ues.jpg,True,metadata_exact,input
268,touch_ues,crops\AD534.avi\ues\event_020_touch_ues_frame_268_ues.jpg,True,metadata_exact,input
277,leave_ues,crops\AD534.avi\ues\event_011_leave_ues_frame_277_ues.jpg,True,metadata_exact,input
517,before_onset,crops\AD534.avi\ues\event_002_before_onset_frame_517_ues.jpg,True,metadata_exact,input
528,touch_ues,crops\AD534.avi\ues\event_021_touch_ues_frame_528_ues.jpg,True,metadata_exact,input
541,leave_ues,crops\AD534.avi\ues\event_012_leave_ues_frame_541_ues.jpg,True,metadata_exact,input
687,before_onset,crops\AD534.avi\ues\event_003_before_onset_frame_687_ues.jpg,True,metadata_exact,input
702,touch_ues,crops\AD534.avi\ues\event_022_touch_ues_frame_702_ues.jpg,True,metadata_exact,input
736,leave_ues,crops\AD534.avi\ues\event_013_leave_ues_frame_736_ues.jpg,True,metadata_exact,input
883,before_onset,crops\AD534.avi\ues\event_004_before_onset_frame_883_ues.jpg,True,metadata_exact,input
895,touch_ues,crops\AD534.avi\ues\event_023_touch_ues_frame_895_ues.jpg,True,metadata_exact,input
937,leave_ues,crops\AD534.avi\ues\event_014_leave_ues_frame_937_ues.jpg,True,metadata_exact,input
1055,before_onset,crops\AD534.avi\ues\event_005_before_onset_frame_1055_ues.jpg,True,metadata_exact,input
1072,touch_ues,crops\AD534.avi\ues\event_024_touch_ues_frame_1072_ues.jpg,True,metadata_exact,input
1096,leave_ues,crops\AD534.avi\ues\event_015_leave_ues_frame_1096_ues.jpg,True,metadata_exact,input
1191,before_onset,crops\AD534.avi\ues\event_006_before_onset_frame_1191_ues.jpg,True,metadata_exact,input
1204,touch_ues,crops\AD534.avi\ues\event_025_touch_ues_frame_1204_ues.jpg,True,metadata_exact,input
1245,leave_ues,crops\AD534.avi\ues\event_016_leave_ues_frame_1245_ues.jpg,True,metadata_exact,input
1470,before_onset,crops\AD534.avi\ues\event_007_before_onset_frame_1470_ues.jpg,True,metadata_exact,input
1485,touch_ues,crops\AD534.avi\ues\event_026_touch_ues_frame_1485_ues.jpg,True,metadata_exact,input
1523,leave_ues,crops\AD534.avi\ues\event_017_leave_ues_frame_1523_ues.jpg,True,metadata_exact,input
1605,before_onset,crops\AD534.avi\ues\event_008_before_onset_frame_1605_ues.jpg,True,metadata_exact,input
1620,touch_ues,crops\AD534.avi\ues\event_027_touch_ues_frame_1620_ues.jpg,True,metadata_exact,input
1659,leave_ues,crops\AD534.avi\ues\event_018_leave_ues_frame_1659_ues.jpg,True,metadata_exact,input
1781,before_onset,crops\AD534.avi\ues\event_009_before_onset_frame_1781_ues.jpg,True,metadata_exact,input
1801,touch_ues,crops\AD534.avi\ues\event_028_touch_ues_frame_1801_ues.jpg,True,metadata_exact,input
1820,leave_ues,crops\AD534.avi\ues\event_019_leave_ues_frame_1820_ues.jpg,True,metadata_exact,input
