frame,event_type,crop_path,matched,notes,source
275,before_onset,crops\AD451.avi\ues\event_000_before_onset_frame_275_ues.jpg,True,metadata_exact,input
292,touch_ues,crops\AD451.avi\ues\event_020_touch_ues_frame_292_ues.jpg,True,metadata_exact,input
306,leave_ues,crops\AD451.avi\ues\event_010_leave_ues_frame_306_ues.jpg,True,metadata_exact,input
918,touch_ues,crops\AD451.avi\ues\event_021_touch_ues_frame_918_ues.jpg,True,metadata_exact,input
930,leave_ues,crops\AD451.avi\ues\event_011_leave_ues_frame_930_ues.jpg,True,metadata_exact,input
1109,before_onset,crops\AD451.avi\ues\event_001_before_onset_frame_1109_ues.jpg,True,metadata_exact,input
1123,touch_ues,crops\AD451.avi\ues\event_022_touch_ues_frame_1123_ues.jpg,True,metadata_exact,input
1163,leave_ues,crops\AD451.avi\ues\event_012_leave_ues_frame_1163_ues.jpg,True,metadata_exact,input
1323,before_onset,crops\AD451.avi\ues\event_002_before_onset_frame_1323_ues.jpg,True,metadata_exact,input
1337,touch_ues,crops\AD451.avi\ues\event_023_touch_ues_frame_1337_ues.jpg,True,metadata_exact,input
1368,leave_ues,crops\AD451.avi\ues\event_013_leave_ues_frame_1368_ues.jpg,True,metadata_exact,input
1749,before_onset,crops\AD451.avi\ues\event_003_before_onset_frame_1749_ues.jpg,True,metadata_exact,input
1762,touch_ues,crops\AD451.avi\ues\event_024_touch_ues_frame_1762_ues.jpg,True,metadata_exact,input
1778,leave_ues,crops\AD451.avi\ues\event_014_leave_ues_frame_1778_ues.jpg,True,metadata_exact,input
2054,before_onset,crops\AD451.avi\ues\event_004_before_onset_frame_2054_ues.jpg,True,metadata_exact,input
2069,touch_ues,crops\AD451.avi\ues\event_025_touch_ues_frame_2069_ues.jpg,True,metadata_exact,input
2088,leave_ues,crops\AD451.avi\ues\event_015_leave_ues_frame_2088_ues.jpg,True,metadata_exact,input
2265,before_onset,crops\AD451.avi\ues\event_005_before_onset_frame_2265_ues.jpg,True,metadata_exact,input
2279,touch_ues,crops\AD451.avi\ues\event_026_touch_ues_frame_2279_ues.jpg,True,metadata_exact,input
2298,leave_ues,crops\AD451.avi\ues\event_016_leave_ues_frame_2298_ues.jpg,True,metadata_exact,input
2839,before_onset,crops\AD451.avi\ues\event_006_before_onset_frame_2839_ues.jpg,True,metadata_exact,input
2850,touch_ues,crops\AD451.avi\ues\event_027_touch_ues_frame_2850_ues.jpg,True,metadata_exact,input
3195,before_onset,crops\AD451.avi\ues\event_007_before_onset_frame_3195_ues.jpg,True,metadata_exact,input
3205,touch_ues,crops\AD451.avi\ues\event_028_touch_ues_frame_3205_ues.jpg,True,metadata_exact,input
3223,leave_ues,crops\AD451.avi\ues\event_017_leave_ues_frame_3223_ues.jpg,True,metadata_exact,input
3436,before_onset,crops\AD451.avi\ues\event_008_before_onset_frame_3436_ues.jpg,True,metadata_exact,input
3452,touch_ues,crops\AD451.avi\ues\event_029_touch_ues_frame_3452_ues.jpg,True,metadata_exact,input
3467,leave_ues,crops\AD451.avi\ues\event_018_leave_ues_frame_3467_ues.jpg,True,metadata_exact,input
3641,before_onset,crops\AD451.avi\ues\event_009_before_onset_frame_3641_ues.jpg,True,metadata_exact,input
3654,touch_ues,crops\AD451.avi\ues\event_030_touch_ues_frame_3654_ues.jpg,True,metadata_exact,input
3675,leave_ues,crops\AD451.avi\ues\event_019_leave_ues_frame_3675_ues.jpg,True,metadata_exact,input
