frame,event_type,crop_path,matched,notes,source
580,before_onset,crops\AD146.avi\ues\event_000_before_onset_frame_580_ues.jpg,True,metadata_exact,input
607,leave_ues,crops\AD146.avi\ues\event_014_leave_ues_frame_607_ues.jpg,True,metadata_exact,input
738,before_onset,crops\AD146.avi\ues\event_001_before_onset_frame_738_ues.jpg,True,metadata_exact,input
753,touch_ues,crops\AD146.avi\ues\event_025_touch_ues_frame_753_ues.jpg,True,metadata_exact,input
781,leave_ues,crops\AD146.avi\ues\event_015_leave_ues_frame_781_ues.jpg,True,metadata_exact,input
942,before_onset,crops\AD146.avi\ues\event_002_before_onset_frame_942_ues.jpg,True,metadata_exact,input
1043,touch_ues,crops\AD146.avi\ues\event_026_touch_ues_frame_1043_ues.jpg,True,metadata_exact,input
1081,leave_ues,crops\AD146.avi\ues\event_016_leave_ues_frame_1081_ues.jpg,True,metadata_exact,input
1208,before_onset,crops\AD146.avi\ues\event_003_before_onset_frame_1208_ues.jpg,True,metadata_exact,input
1221,touch_ues,crops\AD146.avi\ues\event_027_touch_ues_frame_1221_ues.jpg,True,metadata_exact,input
1315,before_onset,crops\AD146.avi\ues\event_004_before_onset_frame_1315_ues.jpg,True,metadata_exact,input
1329,touch_ues,crops\AD146.avi\ues\event_028_touch_ues_frame_1329_ues.jpg,True,metadata_exact,input
1357,leave_ues,crops\AD146.avi\ues\event_017_leave_ues_frame_1357_ues.jpg,True,metadata_exact,input
1430,before_onset,crops\AD146.avi\ues\event_005_before_onset_frame_1430_ues.jpg,True,metadata_exact,input
1446,touch_ues,crops\AD146.avi\ues\event_029_touch_ues_frame_1446_ues.jpg,True,metadata_exact,input
1467,leave_ues,crops\AD146.avi\ues\event_018_leave_ues_frame_1467_ues.jpg,True,metadata_exact,input
2005,before_onset,crops\AD146.avi\ues\event_006_before_onset_frame_2005_ues.jpg,True,metadata_exact,input
2020,touch_ues,crops\AD146.avi\ues\event_030_touch_ues_frame_2020_ues.jpg,True,metadata_exact,input
2366,before_onset,crops\AD146.avi\ues\event_007_before_onset_frame_2366_ues.jpg,True,metadata_exact,input
2389,touch_ues,crops\AD146.avi\ues\event_031_touch_ues_frame_2389_ues.jpg,True,metadata_exact,input
2409,leave_ues,crops\AD146.avi\ues\event_019_leave_ues_frame_2409_ues.jpg,True,metadata_exact,input
2649,before_onset,crops\AD146.avi\ues\event_008_before_onset_frame_2649_ues.jpg,True,metadata_exact,input
2663,touch_ues,crops\AD146.avi\ues\event_032_touch_ues_frame_2663_ues.jpg,True,metadata_exact,input
2696,leave_ues,crops\AD146.avi\ues\event_020_leave_ues_frame_2696_ues.jpg,True,metadata_exact,input
3237,before_onset,crops\AD146.avi\ues\event_009_before_onset_frame_3237_ues.jpg,True,metadata_exact,input
3253,touch_ues,crops\AD146.avi\ues\event_033_touch_ues_frame_3253_ues.jpg,True,metadata_exact,input
3274,leave_ues,crops\AD146.avi\ues\event_021_leave_ues_frame_3274_ues.jpg,True,metadata_exact,input
3416,before_onset,crops\AD146.avi\ues\event_010_before_onset_frame_3416_ues.jpg,True,metadata_exact,input
3431,touch_ues,crops\AD146.avi\ues\event_034_touch_ues_frame_3431_ues.jpg,True,metadata_exact,input
3462,leave_ues,crops\AD146.avi\ues\event_022_leave_ues_frame_3462_ues.jpg,True,metadata_exact,input
3673,before_onset,crops\AD146.avi\ues\event_011_before_onset_frame_3673_ues.jpg,True,metadata_exact,input
3693,touch_ues,crops\AD146.avi\ues\event_035_touch_ues_frame_3693_ues.jpg,True,metadata_exact,input
3930,before_onset,crops\AD146.avi\ues\event_012_before_onset_frame_3930_ues.jpg,True,metadata_exact,input
3944,touch_ues,crops\AD146.avi\ues\event_036_touch_ues_frame_3944_ues.jpg,True,metadata_exact,input
3971,leave_ues,crops\AD146.avi\ues\event_023_leave_ues_frame_3971_ues.jpg,True,metadata_exact,input
4172,before_onset,crops\AD146.avi\ues\event_013_before_onset_frame_4172_ues.jpg,True,metadata_exact,input
4205,touch_ues,crops\AD146.avi\ues\event_037_touch_ues_frame_4205_ues.jpg,True,metadata_exact,input
4223,leave_ues,crops\AD146.avi\ues\event_024_leave_ues_frame_4223_ues.jpg,True,metadata_exact,input
