frame,event_type,crop_path,matched,notes,source
241,before_onset,crops\AD530.avi\ues\event_000_before_onset_frame_241_ues.jpg,True,metadata_exact,input
255,touch_ues,crops\AD530.avi\ues\event_022_touch_ues_frame_255_ues.jpg,True,metadata_exact,input
266,leave_ues,crops\AD530.avi\ues\event_011_leave_ues_frame_266_ues.jpg,True,metadata_exact,input
459,before_onset,crops\AD530.avi\ues\event_001_before_onset_frame_459_ues.jpg,True,metadata_exact,input
471,touch_ues,crops\AD530.avi\ues\event_023_touch_ues_frame_471_ues.jpg,True,metadata_exact,input
485,leave_ues,crops\AD530.avi\ues\event_012_leave_ues_frame_485_ues.jpg,True,metadata_exact,input
693,before_onset,crops\AD530.avi\ues\event_002_before_onset_frame_693_ues.jpg,True,metadata_exact,input
706,touch_ues,crops\AD530.avi\ues\event_024_touch_ues_frame_706_ues.jpg,True,metadata_exact,input
727,leave_ues,crops\AD530.avi\ues\event_013_leave_ues_frame_727_ues.jpg,True,metadata_exact,input
898,before_onset,crops\AD530.avi\ues\event_003_before_onset_frame_898_ues.jpg,True,metadata_exact,input
929,before_onset,crops\AD530.avi\ues\event_004_before_onset_frame_929_ues.jpg,True,metadata_exact,input
943,touch_ues,crops\AD530.avi\ues\event_025_touch_ues_frame_943_ues.jpg,True,metadata_exact,input
963,leave_ues,crops\AD530.avi\ues\event_014_leave_ues_frame_963_ues.jpg,True,metadata_exact,input
1498,before_onset,crops\AD530.avi\ues\event_005_before_onset_frame_1498_ues.jpg,True,metadata_exact,input
1510,touch_ues,crops\AD530.avi\ues\event_026_touch_ues_frame_1510_ues.jpg,True,metadata_exact,input
1526,leave_ues,crops\AD530.avi\ues\event_015_leave_ues_frame_1526_ues.jpg,True,metadata_exact,input
1797,before_onset,crops\AD530.avi\ues\event_006_before_onset_frame_1797_ues.jpg,True,metadata_exact,input
1809,touch_ues,crops\AD530.avi\ues\event_027_touch_ues_frame_1809_ues.jpg,True,metadata_exact,input
1837,leave_ues,crops\AD530.avi\ues\event_016_leave_ues_frame_1837_ues.jpg,True,metadata_exact,input
2099,before_onset,crops\AD530.avi\ues\event_007_before_onset_frame_2099_ues.jpg,True,metadata_exact,input
2111,touch_ues,crops\AD530.avi\ues\event_028_touch_ues_frame_2111_ues.jpg,True,metadata_exact,input
2139,leave_ues,crops\AD530.avi\ues\event_017_leave_ues_frame_2139_ues.jpg,True,metadata_exact,input
2508,before_onset,crops\AD530.avi\ues\event_008_before_onset_frame_2508_ues.jpg,True,metadata_exact,input
2522,touch_ues,crops\AD530.avi\ues\event_029_touch_ues_frame_2522_ues.jpg,True,metadata_exact,input
2559,leave_ues,crops\AD530.avi\ues\event_018_leave_ues_frame_2559_ues.jpg,True,metadata_exact,input
2781,before_onset,crops\AD530.avi\ues\event_009_before_onset_frame_2781_ues.jpg,True,metadata_exact,input
2803,touch_ues,crops\AD530.avi\ues\event_030_touch_ues_frame_2803_ues.jpg,True,metadata_exact,input
2826,leave_ues,crops\AD530.avi\ues\event_019_leave_ues_frame_2826_ues.jpg,True,metadata_exact,input
3051,leave_ues,crops\AD530.avi\ues\event_020_leave_ues_frame_3051_ues.jpg,True,metadata_exact,input
3279,before_onset,crops\AD530.avi\ues\event_010_before_onset_frame_3279_ues.jpg,True,metadata_exact,input
3301,touch_ues,crops\AD530.avi\ues\event_031_touch_ues_frame_3301_ues.jpg,True,metadata_exact,input
3326,leave_ues,crops\AD530.avi\ues\event_021_leave_ues_frame_3326_ues.jpg,True,metadata_exact,input
