frame,event_type,crop_path,matched,notes,source
270,before_onset,crops\AD605.avi\ues\event_000_before_onset_frame_270_ues.jpg,True,metadata_exact,input
282,touch_ues,crops\AD605.avi\ues\event_036_touch_ues_frame_282_ues.jpg,True,metadata_exact,input
294,leave_ues,crops\AD605.avi\ues\event_018_leave_ues_frame_294_ues.jpg,True,metadata_exact,input
336,before_onset,crops\AD605.avi\ues\event_001_before_onset_frame_336_ues.jpg,True,metadata_exact,input
343,touch_ues,crops\AD605.avi\ues\event_037_touch_ues_frame_343_ues.jpg,True,metadata_exact,input
362,leave_ues,crops\AD605.avi\ues\event_019_leave_ues_frame_362_ues.jpg,True,metadata_exact,input
448,before_onset,crops\AD605.avi\ues\event_002_before_onset_frame_448_ues.jpg,True,metadata_exact,input
457,touch_ues,crops\AD605.avi\ues\event_038_touch_ues_frame_457_ues.jpg,True,metadata_exact,input
478,leave_ues,crops\AD605.avi\ues\event_020_leave_ues_frame_478_ues.jpg,True,metadata_exact,input
492,before_onset,crops\AD605.avi\ues\event_003_before_onset_frame_492_ues.jpg,True,metadata_exact,input
502,touch_ues,crops\AD605.avi\ues\event_039_touch_ues_frame_502_ues.jpg,True,metadata_exact,input
513,leave_ues,crops\AD605.avi\ues\event_021_leave_ues_frame_513_ues.jpg,True,metadata_exact,input
628,before_onset,crops\AD605.avi\ues\event_004_before_onset_frame_628_ues.jpg,True,metadata_exact,input
645,touch_ues,crops\AD605.avi\ues\event_040_touch_ues_frame_645_ues.jpg,True,metadata_exact,input
662,leave_ues,crops\AD605.avi\ues\event_022_leave_ues_frame_662_ues.jpg,True,metadata_exact,input
776,before_onset,crops\AD605.avi\ues\event_005_before_onset_frame_776_ues.jpg,True,metadata_exact,input
786,touch_ues,crops\AD605.avi\ues\event_041_touch_ues_frame_786_ues.jpg,True,metadata_exact,input
810,leave_ues,crops\AD605.avi\ues\event_023_leave_ues_frame_810_ues.jpg,True,metadata_exact,input
924,before_onset,crops\AD605.avi\ues\event_006_before_onset_frame_924_ues.jpg,True,metadata_exact,input
932,touch_ues,crops\AD605.avi\ues\event_042_touch_ues_frame_932_ues.jpg,True,metadata_exact,input
938,before_onset,crops\AD605.avi\ues\event_007_before_onset_frame_938_ues.jpg,True,metadata_exact,input
943,leave_ues,crops\AD605.avi\ues\event_024_leave_ues_frame_943_ues.jpg,True,metadata_exact,input
949,touch_ues,crops\AD605.avi\ues\event_043_touch_ues_frame_949_ues.jpg,True,metadata_exact,input
973,leave_ues,crops\AD605.avi\ues\event_025_leave_ues_frame_973_ues.jpg,True,metadata_exact,input
1127,before_onset,crops\AD605.avi\ues\event_008_before_onset_frame_1127_ues.jpg,True,metadata_exact,input
1148,touch_ues,crops\AD605.avi\ues\event_044_touch_ues_frame_1148_ues.jpg,True,metadata_exact,input
1167,leave_ues,crops\AD605.avi\ues\event_026_leave_ues_frame_1167_ues.jpg,True,metadata_exact,input
1233,before_onset,crops\AD605.avi\ues\event_009_before_onset_frame_1233_ues.jpg,True,metadata_exact,input
1245,touch_ues,crops\AD605.avi\ues\event_045_touch_ues_frame_1245_ues.jpg,True,metadata_exact,input
1257,leave_ues,crops\AD605.avi\ues\event_027_leave_ues_frame_1257_ues.jpg,True,metadata_exact,input
1263,before_onset,crops\AD605.avi\ues\event_010_before_onset_frame_1263_ues.jpg,True,metadata_exact,input
1274,touch_ues,crops\AD605.avi\ues\event_046_touch_ues_frame_1274_ues.jpg,True,metadata_exact,input
1296,leave_ues,crops\AD605.avi\ues\event_028_leave_ues_frame_1296_ues.jpg,True,metadata_exact,input
1388,before_onset,crops\AD605.avi\ues\event_011_before_onset_frame_1388_ues.jpg,True,metadata_exact,input
1401,touch_ues,crops\AD605.avi\ues\event_047_touch_ues_frame_1401_ues.jpg,True,metadata_exact,input
1419,leave_ues,crops\AD605.avi\ues\event_029_leave_ues_frame_1419_ues.jpg,True,metadata_exact,input
1517,before_onset,crops\AD605.avi\ues\event_012_before_onset_frame_1517_ues.jpg,True,metadata_exact,input
1538,touch_ues,crops\AD605.avi\ues\event_048_touch_ues_frame_1538_ues.jpg,True,metadata_exact,input
1558,leave_ues,crops\AD605.avi\ues\event_030_leave_ues_frame_1558_ues.jpg,True,metadata_exact,input
1564,touch_ues,crops\AD605.avi\ues\event_049_touch_ues_frame_1564_ues.jpg,True,metadata_exact,input
1615,before_onset,crops\AD605.avi\ues\event_013_before_onset_frame_1615_ues.jpg,True,metadata_exact,input
1632,touch_ues,crops\AD605.avi\ues\event_050_touch_ues_frame_1632_ues.jpg,True,metadata_exact,input
1645,leave_ues,crops\AD605.avi\ues\event_031_leave_ues_frame_1645_ues.jpg,True,metadata_exact,input
1846,before_onset,crops\AD605.avi\ues\event_014_before_onset_frame_1846_ues.jpg,True,metadata_exact,input
1864,touch_ues,crops\AD605.avi\ues\event_051_touch_ues_frame_1864_ues.jpg,True,metadata_exact,input
1881,leave_ues,crops\AD605.avi\ues\event_032_leave_ues_frame_1881_ues.jpg,True,metadata_exact,input
1959,before_onset,crops\AD605.avi\ues\event_015_before_onset_frame_1959_ues.jpg,True,metadata_exact,input
1968,touch_ues,crops\AD605.avi\ues\event_052_touch_ues_frame_1968_ues.jpg,True,metadata_exact,input
1982,leave_ues,crops\AD605.avi\ues\event_033_leave_ues_frame_1982_ues.jpg,True,metadata_exact,input
2166,before_onset,crops\AD605.avi\ues\event_016_before_onset_frame_2166_ues.jpg,True,metadata_exact,input
2178,touch_ues,crops\AD605.avi\ues\event_053_touch_ues_frame_2178_ues.jpg,True,metadata_exact,input
2194,leave_ues,crops\AD605.avi\ues\event_034_leave_ues_frame_2194_ues.jpg,True,metadata_exact,input
2561,before_onset,crops\AD605.avi\ues\event_017_before_onset_frame_2561_ues.jpg,True,metadata_exact,input
2570,touch_ues,crops\AD605.avi\ues\event_054_touch_ues_frame_2570_ues.jpg,True,metadata_exact,input
2583,leave_ues,crops\AD605.avi\ues\event_035_leave_ues_frame_2583_ues.jpg,True,metadata_exact,input
