frame,event_type,crop_path,matched,notes,source
116,before_onset,crops\AD496.avi\ues\event_000_before_onset_frame_116_ues.jpg,True,metadata_exact,input
132,touch_ues,crops\AD496.avi\ues\event_043_touch_ues_frame_132_ues.jpg,True,metadata_exact,input
371,before_onset,crops\AD496.avi\ues\event_001_before_onset_frame_371_ues.jpg,True,metadata_exact,input
393,touch_ues,crops\AD496.avi\ues\event_044_touch_ues_frame_393_ues.jpg,True,metadata_exact,input
409,leave_ues,crops\AD496.avi\ues\event_025_leave_ues_frame_409_ues.jpg,True,metadata_exact,input
675,before_onset,crops\AD496.avi\ues\event_002_before_onset_frame_675_ues.jpg,True,metadata_exact,input
686,touch_ues,crops\AD496.avi\ues\event_045_touch_ues_frame_686_ues.jpg,True,metadata_exact,input
700,leave_ues,crops\AD496.avi\ues\event_026_leave_ues_frame_700_ues.jpg,True,metadata_exact,input
816,before_onset,crops\AD496.avi\ues\event_003_before_onset_frame_816_ues.jpg,True,metadata_exact,input
1177,before_onset,crops\AD496.avi\ues\event_004_before_onset_frame_1177_ues.jpg,True,metadata_exact,input
1196,touch_ues,crops\AD496.avi\ues\event_046_touch_ues_frame_1196_ues.jpg,True,metadata_exact,input
1213,leave_ues,crops\AD496.avi\ues\event_027_leave_ues_frame_1213_ues.jpg,True,metadata_exact,input
1412,before_onset,crops\AD496.avi\ues\event_005_before_onset_frame_1412_ues.jpg,True,metadata_exact,input
1430,touch_ues,crops\AD496.avi\ues\event_047_touch_ues_frame_1430_ues.jpg,True,metadata_exact,input
1448,leave_ues,crops\AD496.avi\ues\event_028_leave_ues_frame_1448_ues.jpg,True,metadata_exact,input
1702,before_onset,crops\AD496.avi\ues\event_006_before_onset_frame_1702_ues.jpg,True,metadata_exact,input
1717,touch_ues,crops\AD496.avi\ues\event_048_touch_ues_frame_1717_ues.jpg,True,metadata_exact,input
1730,leave_ues,crops\AD496.avi\ues\event_029_leave_ues_frame_1730_ues.jpg,True,metadata_exact,input
1905,before_onset,crops\AD496.avi\ues\event_007_before_onset_frame_1905_ues.jpg,True,metadata_exact,input
1928,touch_ues,crops\AD496.avi\ues\event_049_touch_ues_frame_1928_ues.jpg,True,metadata_exact,input
1947,leave_ues,crops\AD496.avi\ues\event_030_leave_ues_frame_1947_ues.jpg,True,metadata_exact,input
2038,before_onset,crops\AD496.avi\ues\event_008_before_onset_frame_2038_ues.jpg,True,metadata_exact,input
2059,touch_ues,crops\AD496.avi\ues\event_050_touch_ues_frame_2059_ues.jpg,True,metadata_exact,input
2099,leave_ues,crops\AD496.avi\ues\event_031_leave_ues_frame_2099_ues.jpg,True,metadata_exact,input
2150,before_onset,crops\AD496.avi\ues\event_009_before_onset_frame_2150_ues.jpg,True,metadata_exact,input
2166,touch_ues,crops\AD496.avi\ues\event_051_touch_ues_frame_2166_ues.jpg,True,metadata_exact,input
2212,before_onset,crops\AD496.avi\ues\event_010_before_onset_frame_2212_ues.jpg,True,metadata_exact,input
2225,touch_ues,crops\AD496.avi\ues\event_052_touch_ues_frame_2225_ues.jpg,True,metadata_exact,input
2265,before_onset,crops\AD496.avi\ues\event_011_before_onset_frame_2265_ues.jpg,True,metadata_exact,input
2716,before_onset,crops\AD496.avi\ues\event_012_before_onset_frame_2716_ues.jpg,True,metadata_exact,input
2730,touch_ues,crops\AD496.avi\ues\event_053_touch_ues_frame_2730_ues.jpg,True,metadata_exact,input
3111,before_onset,crops\AD496.avi\ues\event_013_before_onset_frame_3111_ues.jpg,True,metadata_exact,input
3124,touch_ues,crops\AD496.avi\ues\event_054_touch_ues_frame_3124_ues.jpg,True,metadata_exact,input
3139,leave_ues,crops\AD496.avi\ues\event_032_leave_ues_frame_3139_ues.jpg,True,metadata_exact,input
3478,before_onset,crops\AD496.avi\ues\event_014_before_onset_frame_3478_ues.jpg,True,metadata_exact,input
3494,touch_ues,crops\AD496.avi\ues\event_055_touch_ues_frame_3494_ues.jpg,True,metadata_exact,input
3515,leave_ues,crops\AD496.avi\ues\event_033_leave_ues_frame_3515_ues.jpg,True,metadata_exact,input
4015,before_onset,crops\AD496.avi\ues\event_015_before_onset_frame_4015_ues.jpg,True,metadata_exact,input
4030,touch_ues,crops\AD496.avi\ues\event_056_touch_ues_frame_4030_ues.jpg,True,metadata_exact,input
4057,leave_ues,crops\AD496.avi\ues\event_034_leave_ues_frame_4057_ues.jpg,True,metadata_exact,input
4310,before_onset,crops\AD496.avi\ues\event_016_before_onset_frame_4310_ues.jpg,True,metadata_exact,input
4327,touch_ues,crops\AD496.avi\ues\event_057_touch_ues_frame_4327_ues.jpg,True,metadata_exact,input
4344,leave_ues,crops\AD496.avi\ues\event_035_leave_ues_frame_4344_ues.jpg,True,metadata_exact,input
4532,before_onset,crops\AD496.avi\ues\event_017_before_onset_frame_4532_ues.jpg,True,metadata_exact,input
4549,touch_ues,crops\AD496.avi\ues\event_058_touch_ues_frame_4549_ues.jpg,True,metadata_exact,input
4564,leave_ues,crops\AD496.avi\ues\event_036_leave_ues_frame_4564_ues.jpg,True,metadata_exact,input
4713,before_onset,crops\AD496.avi\ues\event_018_before_onset_frame_4713_ues.jpg,True,metadata_exact,input
4727,touch_ues,crops\AD496.avi\ues\event_059_touch_ues_frame_4727_ues.jpg,True,metadata_exact,input
4822,leave_ues,crops\AD496.avi\ues\event_037_leave_ues_frame_4822_ues.jpg,True,metadata_exact,input
5199,before_onset,crops\AD496.avi\ues\event_019_before_onset_frame_5199_ues.jpg,True,metadata_exact,input
5217,touch_ues,crops\AD496.avi\ues\event_060_touch_ues_frame_5217_ues.jpg,True,metadata_exact,input
5233,leave_ues,crops\AD496.avi\ues\event_038_leave_ues_frame_5233_ues.jpg,True,metadata_exact,input
5511,before_onset,crops\AD496.avi\ues\event_020_before_onset_frame_5511_ues.jpg,True,metadata_exact,input
5536,touch_ues,crops\AD496.avi\ues\event_061_touch_ues_frame_5536_ues.jpg,True,metadata_exact,input
5555,leave_ues,crops\AD496.avi\ues\event_039_leave_ues_frame_5555_ues.jpg,True,metadata_exact,input
5774,before_onset,crops\AD496.avi\ues\event_021_before_onset_frame_5774_ues.jpg,True,metadata_exact,input
5793,touch_ues,crops\AD496.avi\ues\event_062_touch_ues_frame_5793_ues.jpg,True,metadata_exact,input
6217,before_onset,crops\AD496.avi\ues\event_022_before_onset_frame_6217_ues.jpg,True,metadata_exact,input
6236,touch_ues,crops\AD496.avi\ues\event_063_touch_ues_frame_6236_ues.jpg,True,metadata_exact,input
6253,leave_ues,crops\AD496.avi\ues\event_040_leave_ues_frame_6253_ues.jpg,True,metadata_exact,input
6505,before_onset,crops\AD496.avi\ues\event_023_before_onset_frame_6505_ues.jpg,True,metadata_exact,input
6519,touch_ues,crops\AD496.avi\ues\event_064_touch_ues_frame_6519_ues.jpg,True,metadata_exact,input
6536,leave_ues,crops\AD496.avi\ues\event_041_leave_ues_frame_6536_ues.jpg,True,metadata_exact,input
6805,before_onset,crops\AD496.avi\ues\event_024_before_onset_frame_6805_ues.jpg,True,metadata_exact,input
6816,touch_ues,crops\AD496.avi\ues\event_065_touch_ues_frame_6816_ues.jpg,True,metadata_exact,input
6830,leave_ues,crops\AD496.avi\ues\event_042_leave_ues_frame_6830_ues.jpg,True,metadata_exact,input
