frame,event_type,crop_path,matched,notes,source
349,before_onset,crops\AD162.avi\ues\event_000_before_onset_frame_349_ues.jpg,True,metadata_exact,input
365,touch_ues,crops\AD162.avi\ues\event_029_touch_ues_frame_365_ues.jpg,True,metadata_exact,input
399,leave_ues,crops\AD162.avi\ues\event_017_leave_ues_frame_399_ues.jpg,True,metadata_exact,input
723,before_onset,crops\AD162.avi\ues\event_001_before_onset_frame_723_ues.jpg,True,metadata_exact,input
734,touch_ues,crops\AD162.avi\ues\event_030_touch_ues_frame_734_ues.jpg,True,metadata_exact,input
745,leave_ues,crops\AD162.avi\ues\event_018_leave_ues_frame_745_ues.jpg,True,metadata_exact,input
947,before_onset,crops\AD162.avi\ues\event_002_before_onset_frame_947_ues.jpg,True,metadata_exact,input
1100,before_onset,crops\AD162.avi\ues\event_003_before_onset_frame_1100_ues.jpg,True,metadata_exact,input
1119,touch_ues,crops\AD162.avi\ues\event_031_touch_ues_frame_1119_ues.jpg,True,metadata_exact,input
1135,leave_ues,crops\AD162.avi\ues\event_019_leave_ues_frame_1135_ues.jpg,True,metadata_exact,input
1591,before_onset,crops\AD162.avi\ues\event_004_before_onset_frame_1591_ues.jpg,True,metadata_exact,input
1596,touch_ues,crops\AD162.avi\ues\event_032_touch_ues_frame_1596_ues.jpg,True,metadata_exact,input
1611,leave_ues,crops\AD162.avi\ues\event_020_leave_ues_frame_1611_ues.jpg,True,metadata_exact,input
1889,before_onset,crops\AD162.avi\ues\event_005_before_onset_frame_1889_ues.jpg,True,metadata_exact,input
1908,touch_ues,crops\AD162.avi\ues\event_033_touch_ues_frame_1908_ues.jpg,True,metadata_exact,input
1923,leave_ues,crops\AD162.avi\ues\event_021_leave_ues_frame_1923_ues.jpg,True,metadata_exact,input
2061,before_onset,crops\AD162.avi\ues\event_006_before_onset_frame_2061_ues.jpg,True,metadata_exact,input
2071,touch_ues,crops\AD162.avi\ues\event_034_touch_ues_frame_2071_ues.jpg,True,metadata_exact,input
2091,leave_ues,crops\AD162.avi\ues\event_022_leave_ues_frame_2091_ues.jpg,True,metadata_exact,input
2275,before_onset,crops\AD162.avi\ues\event_007_before_onset_frame_2275_ues.jpg,True,metadata_exact,input
2290,touch_ues,crops\AD162.avi\ues\event_035_touch_ues_frame_2290_ues.jpg,True,metadata_exact,input
2317,leave_ues,crops\AD162.avi\ues\event_023_leave_ues_frame_2317_ues.jpg,True,metadata_exact,input
2413,before_onset,crops\AD162.avi\ues\event_008_before_onset_frame_2413_ues.jpg,True,metadata_exact,input
2427,touch_ues,crops\AD162.avi\ues\event_036_touch_ues_frame_2427_ues.jpg,True,metadata_exact,input
2460,leave_ues,crops\AD162.avi\ues\event_024_leave_ues_frame_2460_ues.jpg,True,metadata_exact,input
2558,before_onset,crops\AD162.avi\ues\event_009_before_onset_frame_2558_ues.jpg,True,metadata_exact,input
2670,before_onset,crops\AD162.avi\ues\event_010_before_onset_frame_2670_ues.jpg,True,metadata_exact,input
2692,touch_ues,crops\AD162.avi\ues\event_037_touch_ues_frame_2692_ues.jpg,True,metadata_exact,input
2719,leave_ues,crops\AD162.avi\ues\event_025_leave_ues_frame_2719_ues.jpg,True,metadata_exact,input
2850,before_onset,crops\AD162.avi\ues\event_011_before_onset_frame_2850_ues.jpg,True,metadata_exact,input
2877,touch_ues,crops\AD162.avi\ues\event_038_touch_ues_frame_2877_ues.jpg,True,metadata_exact,input
3051,before_onset,crops\AD162.avi\ues\event_012_before_onset_frame_3051_ues.jpg,True,metadata_exact,input
3065,touch_ues,crops\AD162.avi\ues\event_039_touch_ues_frame_3065_ues.jpg,True,metadata_exact,input
3072,leave_ues,crops\AD162.avi\ues\event_026_leave_ues_frame_3072_ues.jpg,True,metadata_exact,input
3233,before_onset,crops\AD162.avi\ues\event_013_before_onset_frame_3233_ues.jpg,True,metadata_exact,input
3249,touch_ues,crops\AD162.avi\ues\event_040_touch_ues_frame_3249_ues.jpg,True,metadata_exact,input
3267,leave_ues,crops\AD162.avi\ues\event_027_leave_ues_frame_3267_ues.jpg,True,metadata_exact,input
3448,before_onset,crops\AD162.avi\ues\event_014_before_onset_frame_3448_ues.jpg,True,metadata_exact,input
3473,touch_ues,crops\AD162.avi\ues\event_041_touch_ues_frame_3473_ues.jpg,True,metadata_exact,input
3537,before_onset,crops\AD162.avi\ues\event_015_before_onset_frame_3537_ues.jpg,True,metadata_exact,input
3550,touch_ues,crops\AD162.avi\ues\event_042_touch_ues_frame_3550_ues.jpg,True,metadata_exact,input
3569,leave_ues,crops\AD162.avi\ues\event_028_leave_ues_frame_3569_ues.jpg,True,metadata_exact,input
3735,before_onset,crops\AD162.avi\ues\event_016_before_onset_frame_3735_ues.jpg,True,metadata_exact,input
