frame,event_type,crop_path,matched,notes,source
289,before_onset,crops\AD503.avi\ues\event_000_before_onset_frame_289_ues.jpg,True,metadata_exact,input
302,touch_ues,crops\AD503.avi\ues\event_017_touch_ues_frame_302_ues.jpg,True,metadata_exact,input
309,leave_ues,crops\AD503.avi\ues\event_008_leave_ues_frame_309_ues.jpg,True,metadata_exact,input
617,before_onset,crops\AD503.avi\ues\event_001_before_onset_frame_617_ues.jpg,True,metadata_exact,input
629,touch_ues,crops\AD503.avi\ues\event_018_touch_ues_frame_629_ues.jpg,True,metadata_exact,input
651,leave_ues,crops\AD503.avi\ues\event_009_leave_ues_frame_651_ues.jpg,True,metadata_exact,input
935,before_onset,crops\AD503.avi\ues\event_002_before_onset_frame_935_ues.jpg,True,metadata_exact,input
950,touch_ues,crops\AD503.avi\ues\event_019_touch_ues_frame_950_ues.jpg,True,metadata_exact,input
982,leave_ues,crops\AD503.avi\ues\event_010_leave_ues_frame_982_ues.jpg,True,metadata_exact,input
1103,before_onset,crops\AD503.avi\ues\event_003_before_onset_frame_1103_ues.jpg,True,metadata_exact,input
1118,touch_ues,crops\AD503.avi\ues\event_020_touch_ues_frame_1118_ues.jpg,True,metadata_exact,input
1157,leave_ues,crops\AD503.avi\ues\event_011_leave_ues_frame_1157_ues.jpg,True,metadata_exact,input
1190,touch_ues,crops\AD503.avi\ues\event_021_touch_ues_frame_1190_ues.jpg,True,metadata_exact,input
1217,leave_ues,crops\AD503.avi\ues\event_012_leave_ues_frame_1217_ues.jpg,True,metadata_exact,input
1441,before_onset,crops\AD503.avi\ues\event_004_before_onset_frame_1441_ues.jpg,True,metadata_exact,input
1457,touch_ues,crops\AD503.avi\ues\event_022_touch_ues_frame_1457_ues.jpg,True,metadata_exact,input
1484,leave_ues,crops\AD503.avi\ues\event_013_leave_ues_frame_1484_ues.jpg,True,metadata_exact,input
1697,before_onset,crops\AD503.avi\ues\event_005_before_onset_frame_1697_ues.jpg,True,metadata_exact,input
1723,touch_ues,crops\AD503.avi\ues\event_023_touch_ues_frame_1723_ues.jpg,True,metadata_exact,input
1757,leave_ues,crops\AD503.avi\ues\event_014_leave_ues_frame_1757_ues.jpg,True,metadata_exact,input
1898,before_onset,crops\AD503.avi\ues\event_006_before_onset_frame_1898_ues.jpg,True,metadata_exact,input
1918,touch_ues,crops\AD503.avi\ues\event_024_touch_ues_frame_1918_ues.jpg,True,metadata_exact,input
1947,leave_ues,crops\AD503.avi\ues\event_015_leave_ues_frame_1947_ues.jpg,True,metadata_exact,input
2145,before_onset,crops\AD503.avi\ues\event_007_before_onset_frame_2145_ues.jpg,True,metadata_exact,input
2159,touch_ues,crops\AD503.avi\ues\event_025_touch_ues_frame_2159_ues.jpg,True,metadata_exact,input
2180,leave_ues,crops\AD503.avi\ues\event_016_leave_ues_frame_2180_ues.jpg,True,metadata_exact,input
