frame,event_type,crop_path,matched,notes,source
436,before_onset,crops\AD151.avi\ues\event_000_before_onset_frame_436_ues.jpg,True,metadata_exact,input
451,touch_ues,crops\AD151.avi\ues\event_022_touch_ues_frame_451_ues.jpg,True,metadata_exact,input
462,leave_ues,crops\AD151.avi\ues\event_013_leave_ues_frame_462_ues.jpg,True,metadata_exact,input
731,before_onset,crops\AD151.avi\ues\event_001_before_onset_frame_731_ues.jpg,True,metadata_exact,input
744,touch_ues,crops\AD151.avi\ues\event_023_touch_ues_frame_744_ues.jpg,True,metadata_exact,input
768,leave_ues,crops\AD151.avi\ues\event_014_leave_ues_frame_768_ues.jpg,True,metadata_exact,input
940,before_onset,crops\AD151.avi\ues\event_002_before_onset_frame_940_ues.jpg,True,metadata_exact,input
952,touch_ues,crops\AD151.avi\ues\event_024_touch_ues_frame_952_ues.jpg,True,metadata_exact,input
984,leave_ues,crops\AD151.avi\ues\event_015_leave_ues_frame_984_ues.jpg,True,metadata_exact,input
1135,before_onset,crops\AD151.avi\ues\event_003_before_onset_frame_1135_ues.jpg,True,metadata_exact,input
1148,touch_ues,crops\AD151.avi\ues\event_025_touch_ues_frame_1148_ues.jpg,True,metadata_exact,input
1175,leave_ues,crops\AD151.avi\ues\event_016_leave_ues_frame_1175_ues.jpg,True,metadata_exact,input
1272,before_onset,crops\AD151.avi\ues\event_004_before_onset_frame_1272_ues.jpg,True,metadata_exact,input
1288,touch_ues,crops\AD151.avi\ues\event_026_touch_ues_frame_1288_ues.jpg,True,metadata_exact,input
1367,before_onset,crops\AD151.avi\ues\event_005_before_onset_frame_1367_ues.jpg,True,metadata_exact,input
1410,before_onset,crops\AD151.avi\ues\event_006_before_onset_frame_1410_ues.jpg,True,metadata_exact,input
1432,touch_ues,crops\AD151.avi\ues\event_027_touch_ues_frame_1432_ues.jpg,True,metadata_exact,input
1471,leave_ues,crops\AD151.avi\ues\event_017_leave_ues_frame_1471_ues.jpg,True,metadata_exact,input
1554,before_onset,crops\AD151.avi\ues\event_007_before_onset_frame_1554_ues.jpg,True,metadata_exact,input
1569,touch_ues,crops\AD151.avi\ues\event_028_touch_ues_frame_1569_ues.jpg,True,metadata_exact,input
1773,before_onset,crops\AD151.avi\ues\event_008_before_onset_frame_1773_ues.jpg,True,metadata_exact,input
1794,touch_ues,crops\AD151.avi\ues\event_029_touch_ues_frame_1794_ues.jpg,True,metadata_exact,input
1835,leave_ues,crops\AD151.avi\ues\event_018_leave_ues_frame_1835_ues.jpg,True,metadata_exact,input
1913,before_onset,crops\AD151.avi\ues\event_009_before_onset_frame_1913_ues.jpg,True,metadata_exact,input
1954,touch_ues,crops\AD151.avi\ues\event_030_touch_ues_frame_1954_ues.jpg,True,metadata_exact,input
1985,leave_ues,crops\AD151.avi\ues\event_019_leave_ues_frame_1985_ues.jpg,True,metadata_exact,input
2052,before_onset,crops\AD151.avi\ues\event_010_before_onset_frame_2052_ues.jpg,True,metadata_exact,input
2066,touch_ues,crops\AD151.avi\ues\event_031_touch_ues_frame_2066_ues.jpg,True,metadata_exact,input
2119,leave_ues,crops\AD151.avi\ues\event_020_leave_ues_frame_2119_ues.jpg,True,metadata_exact,input
2258,before_onset,crops\AD151.avi\ues\event_011_before_onset_frame_2258_ues.jpg,True,metadata_exact,input
2274,touch_ues,crops\AD151.avi\ues\event_032_touch_ues_frame_2274_ues.jpg,True,metadata_exact,input
2313,leave_ues,crops\AD151.avi\ues\event_021_leave_ues_frame_2313_ues.jpg,True,metadata_exact,input
2386,before_onset,crops\AD151.avi\ues\event_012_before_onset_frame_2386_ues.jpg,True,metadata_exact,input
