frame,event_type,crop_path,matched,notes,source
897,before_onset,crops\AD646.avi\ues\event_000_before_onset_frame_897_ues.jpg,True,metadata_exact,input
907,touch_ues,crops\AD646.avi\ues\event_043_touch_ues_frame_907_ues.jpg,True,metadata_exact,input
919,leave_ues,crops\AD646.avi\ues\event_022_leave_ues_frame_919_ues.jpg,True,metadata_exact,input
1080,before_onset,crops\AD646.avi\ues\event_001_before_onset_frame_1080_ues.jpg,True,metadata_exact,input
1092,touch_ues,crops\AD646.avi\ues\event_044_touch_ues_frame_1092_ues.jpg,True,metadata_exact,input
1107,leave_ues,crops\AD646.avi\ues\event_023_leave_ues_frame_1107_ues.jpg,True,metadata_exact,input
1357,before_onset,crops\AD646.avi\ues\event_002_before_onset_frame_1357_ues.jpg,True,metadata_exact,input
1379,touch_ues,crops\AD646.avi\ues\event_045_touch_ues_frame_1379_ues.jpg,True,metadata_exact,input
1395,leave_ues,crops\AD646.avi\ues\event_024_leave_ues_frame_1395_ues.jpg,True,metadata_exact,input
1533,before_onset,crops\AD646.avi\ues\event_003_before_onset_frame_1533_ues.jpg,True,metadata_exact,input
1546,touch_ues,crops\AD646.avi\ues\event_046_touch_ues_frame_1546_ues.jpg,True,metadata_exact,input
1576,leave_ues,crops\AD646.avi\ues\event_025_leave_ues_frame_1576_ues.jpg,True,metadata_exact,input
1690,before_onset,crops\AD646.avi\ues\event_004_before_onset_frame_1690_ues.jpg,True,metadata_exact,input
1708,touch_ues,crops\AD646.avi\ues\event_047_touch_ues_frame_1708_ues.jpg,True,metadata_exact,input
1739,leave_ues,crops\AD646.avi\ues\event_026_leave_ues_frame_1739_ues.jpg,True,metadata_exact,input
1833,before_onset,crops\AD646.avi\ues\event_005_before_onset_frame_1833_ues.jpg,True,metadata_exact,input
1847,touch_ues,crops\AD646.avi\ues\event_048_touch_ues_frame_1847_ues.jpg,True,metadata_exact,input
1884,leave_ues,crops\AD646.avi\ues\event_027_leave_ues_frame_1884_ues.jpg,True,metadata_exact,input
2038,before_onset,crops\AD646.avi\ues\event_006_before_onset_frame_2038_ues.jpg,True,metadata_exact,input
2052,touch_ues,crops\AD646.avi\ues\event_049_touch_ues_frame_2052_ues.jpg,True,metadata_exact,input
2084,leave_ues,crops\AD646.avi\ues\event_028_leave_ues_frame_2084_ues.jpg,True,metadata_exact,input
2250,before_onset,crops\AD646.avi\ues\event_007_before_onset_frame_2250_ues.jpg,True,metadata_exact,input
2271,touch_ues,crops\AD646.avi\ues\event_050_touch_ues_frame_2271_ues.jpg,True,metadata_exact,input
2311,leave_ues,crops\AD646.avi\ues\event_029_leave_ues_frame_2311_ues.jpg,True,metadata_exact,input
2368,before_onset,crops\AD646.avi\ues\event_008_before_onset_frame_2368_ues.jpg,True,metadata_exact,input
2386,touch_ues,crops\AD646.avi\ues\event_051_touch_ues_frame_2386_ues.jpg,True,metadata_exact,input
2465,leave_ues,crops\AD646.avi\ues\event_030_leave_ues_frame_2465_ues.jpg,True,metadata_exact,input
2565,before_onset,crops\AD646.avi\ues\event_009_before_onset_frame_2565_ues.jpg,True,metadata_exact,input
2583,touch_ues,crops\AD646.avi\ues\event_052_touch_ues_frame_2583_ues.jpg,True,metadata_exact,input
2690,before_onset,crops\AD646.avi\ues\event_010_before_onset_frame_2690_ues.jpg,True,metadata_exact,input
2720,touch_ues,crops\AD646.avi\ues\event_053_touch_ues_frame_2720_ues.jpg,True,metadata_exact,input
2751,leave_ues,crops\AD646.avi\ues\event_031_leave_ues_frame_2751_ues.jpg,True,metadata_exact,input
2882,touch_ues,crops\AD646.avi\ues\event_054_touch_ues_frame_2882_ues.jpg,True,metadata_exact,input
2916,leave_ues,crops\AD646.avi\ues\event_032_leave_ues_frame_2916_ues.jpg,True,metadata_exact,input
3039,before_onset,crops\AD646.avi\ues\event_011_before_onset_frame_3039_ues.jpg,True,metadata_exact,input
3051,touch_ues,crops\AD646.avi\ues\event_055_touch_ues_frame_3051_ues.jpg,True,metadata_exact,input
3081,leave_ues,crops\AD646.avi\ues\event_033_leave_ues_frame_3081_ues.jpg,True,metadata_exact,input
3163,touch_ues,crops\AD646.avi\ues\event_056_touch_ues_frame_3163_ues.jpg,True,metadata_exact,input
3209,leave_ues,crops\AD646.avi\ues\event_034_leave_ues_frame_3209_ues.jpg,True,metadata_exact,input
3254,before_onset,crops\AD646.avi\ues\event_012_before_onset_frame_3254_ues.jpg,True,metadata_exact,input
3276,touch_ues,crops\AD646.avi\ues\event_057_touch_ues_frame_3276_ues.jpg,True,metadata_exact,input
3573,before_onset,crops\AD646.avi\ues\event_013_before_onset_frame_3573_ues.jpg,True,metadata_exact,input
3585,touch_ues,crops\AD646.avi\ues\event_058_touch_ues_frame_3585_ues.jpg,True,metadata_exact,input
3598,leave_ues,crops\AD646.avi\ues\event_035_leave_ues_frame_3598_ues.jpg,True,metadata_exact,input
3797,before_onset,crops\AD646.avi\ues\event_014_before_onset_frame_3797_ues.jpg,True,metadata_exact,input
3807,touch_ues,crops\AD646.avi\ues\event_059_touch_ues_frame_3807_ues.jpg,True,metadata_exact,input
3840,leave_ues,crops\AD646.avi\ues\event_036_leave_ues_frame_3840_ues.jpg,True,metadata_exact,input
3980,before_onset,crops\AD646.avi\ues\event_015_before_onset_frame_3980_ues.jpg,True,metadata_exact,input
3993,touch_ues,crops\AD646.avi\ues\event_060_touch_ues_frame_3993_ues.jpg,True,metadata_exact,input
4018,leave_ues,crops\AD646.avi\ues\event_037_leave_ues_frame_4018_ues.jpg,True,metadata_exact,input
4289,before_onset,crops\AD646.avi\ues\event_016_before_onset_frame_4289_ues.jpg,True,metadata_exact,input
4307,touch_ues,crops\AD646.avi\ues\event_061_touch_ues_frame_4307_ues.jpg,True,metadata_exact,input
4327,leave_ues,crops\AD646.avi\ues\event_038_leave_ues_frame_4327_ues.jpg,True,metadata_exact,input
4786,before_onset,crops\AD646.avi\ues\event_017_before_onset_frame_4786_ues.jpg,True,metadata_exact,input
4799,touch_ues,crops\AD646.avi\ues\event_062_touch_ues_frame_4799_ues.jpg,True,metadata_exact,input
4819,leave_ues,crops\AD646.avi\ues\event_039_leave_ues_frame_4819_ues.jpg,True,metadata_exact,input
5004,before_onset,crops\AD646.avi\ues\event_018_before_onset_frame_5004_ues.jpg,True,metadata_exact,input
5017,touch_ues,crops\AD646.avi\ues\event_063_touch_ues_frame_5017_ues.jpg,True,metadata_exact,input
5044,leave_ues,crops\AD646.avi\ues\event_040_leave_ues_frame_5044_ues.jpg,True,metadata_exact,input
5311,before_onset,crops\AD646.avi\ues\event_019_before_onset_frame_5311_ues.jpg,True,metadata_exact,input
5346,touch_ues,crops\AD646.avi\ues\event_064_touch_ues_frame_5346_ues.jpg,True,metadata_exact,input
5377,leave_ues,crops\AD646.avi\ues\event_041_leave_ues_frame_5377_ues.jpg,True,metadata_exact,input
5578,before_onset,crops\AD646.avi\ues\event_020_before_onset_frame_5578_ues.jpg,True,metadata_exact,input
5601,touch_ues,crops\AD646.avi\ues\event_065_touch_ues_frame_5601_ues.jpg,True,metadata_exact,input
5629,leave_ues,crops\AD646.avi\ues\event_042_leave_ues_frame_5629_ues.jpg,True,metadata_exact,input
5753,before_onset,crops\AD646.avi\ues\event_021_before_onset_frame_5753_ues.jpg,True,metadata_exact,input
