frame,event_type,crop_path,matched,notes,source
82,before_onset,crops\AD424.avi\ues\event_000_before_onset_frame_82_ues.jpg,True,metadata_exact,input
90,touch_ues,crops\AD424.avi\ues\event_071_touch_ues_frame_90_ues.jpg,True,metadata_exact,input
107,leave_ues,crops\AD424.avi\ues\event_037_leave_ues_frame_107_ues.jpg,True,metadata_exact,input
256,touch_ues,crops\AD424.avi\ues\event_072_touch_ues_frame_256_ues.jpg,True,metadata_exact,input
281,leave_ues,crops\AD424.avi\ues\event_038_leave_ues_frame_281_ues.jpg,True,metadata_exact,input
311,before_onset,crops\AD424.avi\ues\event_001_before_onset_frame_311_ues.jpg,True,metadata_exact,input
327,touch_ues,crops\AD424.avi\ues\event_073_touch_ues_frame_327_ues.jpg,True,metadata_exact,input
362,leave_ues,crops\AD424.avi\ues\event_039_leave_ues_frame_362_ues.jpg,True,metadata_exact,input
417,before_onset,crops\AD424.avi\ues\event_002_before_onset_frame_417_ues.jpg,True,metadata_exact,input
426,touch_ues,crops\AD424.avi\ues\event_074_touch_ues_frame_426_ues.jpg,True,metadata_exact,input
463,leave_ues,crops\AD424.avi\ues\event_040_leave_ues_frame_463_ues.jpg,True,metadata_exact,input
503,before_onset,crops\AD424.avi\ues\event_003_before_onset_frame_503_ues.jpg,True,metadata_exact,input
660,before_onset,crops\AD424.avi\ues\event_004_before_onset_frame_660_ues.jpg,True,metadata_exact,input
686,touch_ues,crops\AD424.avi\ues\event_075_touch_ues_frame_686_ues.jpg,True,metadata_exact,input
708,leave_ues,crops\AD424.avi\ues\event_041_leave_ues_frame_708_ues.jpg,True,metadata_exact,input
778,before_onset,crops\AD424.avi\ues\event_005_before_onset_frame_778_ues.jpg,True,metadata_exact,input
790,touch_ues,crops\AD424.avi\ues\event_076_touch_ues_frame_790_ues.jpg,True,metadata_exact,input
824,leave_ues,crops\AD424.avi\ues\event_042_leave_ues_frame_824_ues.jpg,True,metadata_exact,input
909,before_onset,crops\AD424.avi\ues\event_006_before_onset_frame_909_ues.jpg,True,metadata_exact,input
925,touch_ues,crops\AD424.avi\ues\event_077_touch_ues_frame_925_ues.jpg,True,metadata_exact,input
963,leave_ues,crops\AD424.avi\ues\event_043_leave_ues_frame_963_ues.jpg,True,metadata_exact,input
1070,before_onset,crops\AD424.avi\ues\event_007_before_onset_frame_1070_ues.jpg,True,metadata_exact,input
1088,touch_ues,crops\AD424.avi\ues\event_078_touch_ues_frame_1088_ues.jpg,True,metadata_exact,input
1128,leave_ues,crops\AD424.avi\ues\event_044_leave_ues_frame_1128_ues.jpg,True,metadata_exact,input
1164,before_onset,crops\AD424.avi\ues\event_008_before_onset_frame_1164_ues.jpg,True,metadata_exact,input
1178,touch_ues,crops\AD424.avi\ues\event_079_touch_ues_frame_1178_ues.jpg,True,metadata_exact,input
1201,leave_ues,crops\AD424.avi\ues\event_045_leave_ues_frame_1201_ues.jpg,True,metadata_exact,input
1266,before_onset,crops\AD424.avi\ues\event_009_before_onset_frame_1266_ues.jpg,True,metadata_exact,input
1286,touch_ues,crops\AD424.avi\ues\event_080_touch_ues_frame_1286_ues.jpg,True,metadata_exact,input
1319,leave_ues,crops\AD424.avi\ues\event_046_leave_ues_frame_1319_ues.jpg,True,metadata_exact,input
1625,before_onset,crops\AD424.avi\ues\event_010_before_onset_frame_1625_ues.jpg,True,metadata_exact,input
1642,touch_ues,crops\AD424.avi\ues\event_081_touch_ues_frame_1642_ues.jpg,True,metadata_exact,input
1659,leave_ues,crops\AD424.avi\ues\event_047_leave_ues_frame_1659_ues.jpg,True,metadata_exact,input
1828,before_onset,crops\AD424.avi\ues\event_011_before_onset_frame_1828_ues.jpg,True,metadata_exact,input
1840,touch_ues,crops\AD424.avi\ues\event_082_touch_ues_frame_1840_ues.jpg,True,metadata_exact,input
1865,leave_ues,crops\AD424.avi\ues\event_048_leave_ues_frame_1865_ues.jpg,True,metadata_exact,input
2029,leave_ues,crops\AD424.avi\ues\event_049_leave_ues_frame_2029_ues.jpg,True,metadata_exact,input
2170,before_onset,crops\AD424.avi\ues\event_012_before_onset_frame_2170_ues.jpg,True,metadata_exact,input
2182,touch_ues,crops\AD424.avi\ues\event_083_touch_ues_frame_2182_ues.jpg,True,metadata_exact,input
2212,leave_ues,crops\AD424.avi\ues\event_050_leave_ues_frame_2212_ues.jpg,True,metadata_exact,input
2317,before_onset,crops\AD424.avi\ues\event_013_before_onset_frame_2317_ues.jpg,True,metadata_exact,input
2330,touch_ues,crops\AD424.avi\ues\event_084_touch_ues_frame_2330_ues.jpg,True,metadata_exact,input
2349,leave_ues,crops\AD424.avi\ues\event_051_leave_ues_frame_2349_ues.jpg,True,metadata_exact,input
2610,before_onset,crops\AD424.avi\ues\event_014_before_onset_frame_2610_ues.jpg,True,metadata_exact,input
2621,touch_ues,crops\AD424.avi\ues\event_085_touch_ues_frame_2621_ues.jpg,True,metadata_exact,input
2636,leave_ues,crops\AD424.avi\ues\event_052_leave_ues_frame_2636_ues.jpg,True,metadata_exact,input
2899,before_onset,crops\AD424.avi\ues\event_015_before_onset_frame_2899_ues.jpg,True,metadata_exact,input
2916,touch_ues,crops\AD424.avi\ues\event_086_touch_ues_frame_2916_ues.jpg,True,metadata_exact,input
2930,leave_ues,crops\AD424.avi\ues\event_053_leave_ues_frame_2930_ues.jpg,True,metadata_exact,input
3073,before_onset,crops\AD424.avi\ues\event_016_before_onset_frame_3073_ues.jpg,True,metadata_exact,input
3087,touch_ues,crops\AD424.avi\ues\event_087_touch_ues_frame_3087_ues.jpg,True,metadata_exact,input
3100,leave_ues,crops\AD424.avi\ues\event_054_leave_ues_frame_3100_ues.jpg,True,metadata_exact,input
3464,before_onset,crops\AD424.avi\ues\event_017_before_onset_frame_3464_ues.jpg,True,metadata_exact,input
3476,touch_ues,crops\AD424.avi\ues\event_088_touch_ues_frame_3476_ues.jpg,True,metadata_exact,input
3483,leave_ues,crops\AD424.avi\ues\event_055_leave_ues_frame_3483_ues.jpg,True,metadata_exact,input
3647,before_onset,crops\AD424.avi\ues\event_018_before_onset_frame_3647_ues.jpg,True,metadata_exact,input
3659,touch_ues,crops\AD424.avi\ues\event_089_touch_ues_frame_3659_ues.jpg,True,metadata_exact,input
3673,leave_ues,crops\AD424.avi\ues\event_056_leave_ues_frame_3673_ues.jpg,True,metadata_exact,input
3863,before_onset,crops\AD424.avi\ues\event_019_before_onset_frame_3863_ues.jpg,True,metadata_exact,input
3896,touch_ues,crops\AD424.avi\ues\event_090_touch_ues_frame_3896_ues.jpg,True,metadata_exact,input
3911,leave_ues,crops\AD424.avi\ues\event_057_leave_ues_frame_3911_ues.jpg,True,metadata_exact,input
3988,before_onset,crops\AD424.avi\ues\event_020_before_onset_frame_3988_ues.jpg,True,metadata_exact,input
4000,touch_ues,crops\AD424.avi\ues\event_091_touch_ues_frame_4000_ues.jpg,True,metadata_exact,input
4019,leave_ues,crops\AD424.avi\ues\event_058_leave_ues_frame_4019_ues.jpg,True,metadata_exact,input
4329,before_onset,crops\AD424.avi\ues\event_021_before_onset_frame_4329_ues.jpg,True,metadata_exact,input
4441,before_onset,crops\AD424.avi\ues\event_022_before_onset_frame_4441_ues.jpg,True,metadata_exact,input
4452,touch_ues,crops\AD424.avi\ues\event_092_touch_ues_frame_4452_ues.jpg,True,metadata_exact,input
4478,leave_ues,crops\AD424.avi\ues\event_059_leave_ues_frame_4478_ues.jpg,True,metadata_exact,input
4607,before_onset,crops\AD424.avi\ues\event_023_before_onset_frame_4607_ues.jpg,True,metadata_exact,input
4620,touch_ues,crops\AD424.avi\ues\event_093_touch_ues_frame_4620_ues.jpg,True,metadata_exact,input
4646,leave_ues,crops\AD424.avi\ues\event_060_leave_ues_frame_4646_ues.jpg,True,metadata_exact,input
5003,before_onset,crops\AD424.avi\ues\event_024_before_onset_frame_5003_ues.jpg,True,metadata_exact,input
5018,touch_ues,crops\AD424.avi\ues\event_094_touch_ues_frame_5018_ues.jpg,True,metadata_exact,input
5141,before_onset,crops\AD424.avi\ues\event_025_before_onset_frame_5141_ues.jpg,True,metadata_exact,input
5159,touch_ues,crops\AD424.avi\ues\event_095_touch_ues_frame_5159_ues.jpg,True,metadata_exact,input
5180,leave_ues,crops\AD424.avi\ues\event_061_leave_ues_frame_5180_ues.jpg,True,metadata_exact,input
5387,before_onset,crops\AD424.avi\ues\event_026_before_onset_frame_5387_ues.jpg,True,metadata_exact,input
5396,touch_ues,crops\AD424.avi\ues\event_096_touch_ues_frame_5396_ues.jpg,True,metadata_exact,input
5407,leave_ues,crops\AD424.avi\ues\event_062_leave_ues_frame_5407_ues.jpg,True,metadata_exact,input
5563,before_onset,crops\AD424.avi\ues\event_027_before_onset_frame_5563_ues.jpg,True,metadata_exact,input
